				VRZ	VRZ_BY	VRZ	1000	0			0	0	0																										HB		0	BAB	BAB-km												DZS	Adressen		Inselbus		Lokalbus	EAK	UZ 				Prinzip	Steuerung								der SST in															Rechts	Hoch	Höhe (ü. NN)	Koordinaten	nur bei Einbiegern			nur bei Abb.	zwischen-/ bei-As	und-AS	
				UZ	UZ_BY	UZ	1000	1			201	1																											HB		0		von	bis	Topographie	Bezeichnung	Location	Dist.	XHI	HI	LO 	IP-Adresse SM	Subnetzmaske	Port-Nr.(IP)	Zst.Nr.	FG	DE-Kanal	Port	Slave/SM	Slave	Kanal	ID	intern	Version	Typ	Anzeige		Bemerkungen 1	Bemerkungen 2	Bemerkungen 3	Typ	Bit	Projekt	Hers.	Fahrtrichtung										WVZ-Semantik (nur für PW)								neu 03/2015	von Richtung	von Str. Nr.	in Richtung	Str. in Richtg.			
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	637,302		AS Schweinfurt-Niederwerrn - 1200m	A 007 A 637,3	12292	59	30	4	3B					6	193	205	4	32	0	028	7	TLS97				Clusterkanal FG6	CK				NBA N-SW	10	Würzburg	SS A007A637,3	Cluster	A637,3			A007A637,3	637,311						Süd/ West	Rechts	10,066699349	50,016419291	274,399		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	163	205	5	33	1	028	7	TLS97				Prismenwender Antrieb oberer Umlenkungspfeil oben	PW	Motor 1			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	165	205	5	33	2	028	7	TLS97				Prismenwender Antrieb oberer Umlenkungspfeil unten	PW	Motor 2			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	167	205	5	33	3	028	7	TLS97				Prismenwender Antrieb Zeile 1 (oben)	PW	Motor 3			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	169	205	5	33	4	028	7	TLS97				Prismenwender Antrieb unterer Umlenkungspfeil links	PW	Motor 4			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	171	205	5	33	5	028	7	TLS97				Prismenwender Antrieb unterer Umlenkungspfeil rechts	PW	Motor 5			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	173	205	5	33	6	028	7	TLS97				Prismenwender Antrieb Zeile 2 (unten)	PW	Motor 6			NBA N-SW	10	Würzburg	Prisma (VWW2)	Prismenwender	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	175	205	5	33	10	028	7	TLS97				Wechseltextanzeige oben Zeile 1	WT	WT-Steuerung 1			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	176	205	5	33	11	028	7	TLS97				Wechseltextanzeige oben Zeile 2	WT	WT-Steuerung 1			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	177	205	5	33	12	028	7	TLS97				Wechseltextanzeige oben Zeile 3	WT	WT-Steuerung 1			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	178	205	5	33	13	028	7	TLS97				Wechseltextanzeige unten Zeile 1	WT	WT-Steuerung 2			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	179	205	5	33	14	028	7	TLS97				Wechseltextanzeige unten Zeile 2	WT	WT-Steuerung 2			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	180	205	5	33	15	028	7	TLS97				Wechseltextanzeige unten Zeile 3	WT	WT-Steuerung 2			NBA N-SW	10	Würzburg	Prisma (VWW2)	Wechseltext	A638,1			A007A638,1	638,148						Süd/ West	Rechts	10,071651040	50,009698365	281,093		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					4	193	205	5	33	0	028	7	TLS97				Clusterkanal FG4	CK				NBA N-SW	10	Würzburg	SS A007A638,1	Cluster	A638,1			A007A638,1	638,128						Süd/ West	Rechts	10,071394478	50,009790655	279,509		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					6	1	205	5	32	1	028	7	TLS97				Tür zu / auf	DE				NBA N-SW	10	Würzburg	SS A007A638,1	Türkontakt	A638,1			A007A638,1	638,128						Süd/ West	Rechts	10,071394478	50,009790655	279,509		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					6	2	205	5	32	2	028	7	TLS97				Heizung aus / ein	DE				NBA N-SW	10	Würzburg	SS A007A638,1	Heizung	A638,1			A007A638,1	638,128						Süd/ West	Rechts	10,071394478	50,009790655	279,509		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,133		AS Schweinfurt-Niederwerrn - 300m	A 007 A 638,1	12292	67	30	4	43					6	193	205	5	32	0	028	7	TLS97				Clusterkanal FG6	CK				NBA N-SW	10	Würzburg	SS A007A638,1	Cluster	A638,1			A007A638,1	638,128						Süd/ West	Rechts	10,071394478	50,009790655	279,509		Fulda		Würzburg		AS 98 Schweinfurt/ Niederwerrn (B303)	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					4	163	205	6	33	1	028	7	TLS97				Prismenwender Antrieb Umlenkungspfeil	PW Motor 1	km 638,550			NBA N-SW	10	A70/B26a	Prisma (RPF 1)	Prismenwender	A638,8			 A007A638,8	638,555						Süd/ West	Rechts	10,075365698	50,006964970	284,605		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					4	165	205	6	33	2	028	7	TLS97				Prismenwender Antrieb Umlenkungspfeil	PW Motor 2	km 638,880			NBA N-SW	10	A70/B26a	Prisma (RPF 2)	Prismenwender	A638,8			 A007A638,8	638,841						Nord/ Ost	Abb Links	10,076965910	50,004640498	284,814		Fulda		Bamberg	A70	99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					4	193	205	6	33	0	028	7	TLS97				Clusterkanal FG4	CK				NBA N-SW	10	A70/B26a	SS A007A638,8	Cluster	A638,8			 A007A638,8	638,815						Süd/ West	Rechts	10,076855035	50,004874912	285,559		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					6	1	205	6	32	1	028	7	TLS97				Tür zu / auf	DE				NBA N-SW	10	A70/B26a	SS A007A638,8	Türkontakt	A638,8			 A007A638,8	638,815						Süd/ West	Rechts	10,076855035	50,004874912	285,559		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					6	2	205	6	32	2	028	7	TLS97				Heizung aus / ein	DE				NBA N-SW	10	A70/B26a	SS A007A638,8	Heizung	A638,8			 A007A638,8	638,815						Süd/ West	Rechts	10,076855035	50,004874912	285,559		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	638,820		AS Schweinfurt-Niederwerrn	A 007 A 638,8	12292	74	30	4	4A					6	193	205	6	32	0	028	7	TLS97				Clusterkanal FG6	CK				NBA N-SW	10	A70/B26a	SS A007A638,8	Cluster	A638,8			 A007A638,8	638,815						Süd/ West	Rechts	10,076855035	50,004874912	285,559		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					1	1	205	7	0	1	028	7	TLS97				HFS FR Nord/Ost					NBA N-SW	13	Ulm	MQ 1.1, 1.2	Messschleife	A641,2			A007A641,2	641,190						Nord/ Ost	HFS	10,062396633	49,988621773	282,538		Würzburg		Fulda		AS 100 Gramschatzer Wald	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					1	2	205	7	0	2	028	7	TLS97				1. ÜFS FR Nord/Ost					NBA N-SW	13	Ulm	MQ 2.1, 2.2	Messschleife	A641,2			A007A641,2	641,190						Nord/ Ost	UEFS1	10,062396633	49,988621773	282,538		Würzburg		Fulda		AS 100 Gramschatzer Wald	99 Dreieck Schweinfurt/ Werneck (A70(2))	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					1	33	205	7	0	3	028	7	TLS97				HFB FR Süd/West					NBA N-SW	13	Ulm	MQ 33.1, 33.2	Messschleife	A641,2			A007A641,2	641,190						Süd/ West	HFS	10,062280158	49,988793531	282,766		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	AS 100 Gramschatzer Wald	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					1	34	205	7	0	4	028	7	TLS97				1. ÜFS FR Süd/West					NBA N-SW	13	Ulm	MQ 34.1, 34.2	Messschleife	A641,2			A007A641,2	641,190						Süd/ West	UEFS1	10,062280158	49,988793531	282,766		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	AS 100 Gramschatzer Wald	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					6	1	205	7	0	1	028	7	TLS97				Tür zu / auf			48	0	NBA N-SW	13	Ulm	SS A007A641,2	Türkontakt	A641,2			A007A641,2	641,190						Süd/ West	Rechts	10,062149135	49,989007074	294,491		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	AS 100 Gramschatzer Wald	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					6	2	205	7	0	2	028	7	TLS97				Heizung aus / ein			52	1	NBA N-SW	13	Ulm	SS A007A641,2	Heizung	A641,2			A007A641,2	641,190						Süd/ West	Rechts	10,062149135	49,989007074	294,491		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	AS 100 Gramschatzer Wald	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	641,194		südl. AD Schw. / Werneck / Solar	A 007 A 641,2	12292	20	30	4	14					6	3	205	7	0	3	028	7	TLS97				Akku nicht entladen / entladen			51	2	NBA N-SW	13	Ulm	SS A007A641,2	Stromversorgung	A641,2			A007A641,2	641,190						Süd/ West	Rechts	10,062149135	49,989007074	294,491		Fulda		Würzburg		99 Dreieck Schweinfurt/ Werneck (A70(2))	AS 100 Gramschatzer Wald	
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	1	205	8	0	1	028	7	TLS97				HFS FR Nord/Ost					NBA N-SW	13	Ulm	MQ 1.1, 1.2	Messschleife	A651,6			A007A651,6	651,536						Nord/ Ost	HFS	9,997940521	49,912096725	322,382		Würzburg		Fulda		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	2	205	8	0	2	028	7	TLS97				1. ÜFS FR Nord/Ost					NBA N-SW	13	Ulm	MQ 2.1, 2.2	Messschleife	A651,6			A007A651,6	651,536						Nord/ Ost	UEFS1	9,997940521	49,912096725	322,382		Würzburg		Fulda		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	33	205	8	0	3	028	7	TLS97				HFB FR Süd/West					NBA N-SW	13	Ulm	MQ 33.1, 33.2	Messschleife	A651,6			A007A651,6	651,624						Süd/ West	HFS	9,997783464	49,911280734	322,789		Fulda		Würzburg		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	34	205	8	0	4	028	7	TLS97				1. ÜFS FR Süd/West					NBA N-SW	13	Ulm	MQ 34.1, 34.2	Messschleife	A651,6			A007A651,6	651,624						Süd/ West	UEFS1	9,997783464	49,911280734	322,789		Fulda		Würzburg		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	65	205	8	0	5	028	7	TLS97				HFS RECHTS AB FR Nord/Ost					NBA N-SW	13	Ulm	MQ 65.1, 65.2	Messschleife	A651,6			A007A651,6	651,542						Nord/ Ost	HFS-Abb-Rechts	9,998620612	49,912117825	318,533		Würzburg		Erbshausen	Wü 4	AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	129	205	8	0	6	028	7	TLS97				HFS RECHTS EINB FR Nord/Ost					NBA N-SW	13	Ulm	MQ 129.1, 129.2	Messschleife	A651,6			A007A651,6	651,536						Nord/ Ost	HFS-Einb-Rechts	9,998634250	49,912179656	319,910		Erbshausen	Wü4	Fulda		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	97	205	8	0	7	028	7	TLS97				HFS RECHTS AB FR Süd/West					NBA N-SW	13	Ulm	MQ 97.1, 97.2	Messschleife	A651,6			A007A651,6	651,631						Süd/ West	HFS-Abb-Rechts	9,997266760	49,911150181	321,231		Fulda		St 2294	Wü4	AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					1	161	205	8	0	8	028	7	TLS97				HFS RECHTS EINB FR Süd/West					NBA N-SW	13	Ulm	MQ 161.1, 161.2	Messschleife	A651,6			A007A651,6	651,636						Süd/ West	HFS-Einb-Rechts	9,997295301	49,911131802	321,791		St 2294	Wü4			AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					6	1	205	8	0	1	028	7	TLS97				Tür zu / auf			48	0	NBA N-SW	13	Ulm	SS A007A651,6	Türkontakt	A651,6			A007A651,6	651,624						Süd/ West	Rechts	9,997683933	49,911265909	322,251		Fulda		Würzburg		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 7	651,622		AS Gramschatzer Wald	A 007 A 651,6	12292	124	30	4	7C					6	2	205	8	0	2	028	7	TLS97				Heizung aus / ein			52	1	NBA N-SW	13	Ulm	SS A007A651,6	Heizung	A651,6			A007A651,6	651,624						Süd/ West	Rechts	9,997683933	49,911265909	322,251		Fulda		Würzburg		AS 100 Gramschatzer Wald		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	1	205	9	0	1	028	7	TLS97				HFS FR Nord/Ost					NBA N-SW	13	Bayreuth	MQ 1.1, 1.2	Messschleife	A-000,1			A070A-000,1	-0,153						Nord/ Ost	HFS	10,076544165	50,002016694	280,402		Arnstein	B26	Bamberg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	33	205	9	0	2	028	7	TLS97				HFB FR Süd/West					NBA N-SW	13	Bayreuth	MQ 33.1, 33.2	Messschleife	A-000,1			A070A-000,1	-0,189						Süd/ West	HFS	10,076513998	50,002549067	284,003		Bamberg		Arnstein	B26	2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	137	205	9	0	3	028	7	TLS97				HFS LINKS EINB FR Nord/Ost					NBA N-SW	13	Bayreuth	MQ 137.1, 137.2	Messschleife	A-000,1			A070A-000,1	-0,151						Nord/ Ost	HFS-Einb-Links	10,076646804	50,002096610	279,959		Fulda	A7	Bamberg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	65	205	9	0	4	028	7	TLS97				HFS RECHTS AB FR Nord/Ost					NBA N-SW	13	Bayreuth	MQ 65.1, 65.2	Messschleife	A-000,1			A070A-000,1	-0,152						Nord/ Ost	HFS-Abb-Rechts	10,076536718	50,001998523	280,894		Arnstein	B26	Würzburg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	97	205	9	0	5	028	7	TLS97				HFS RECHTS AB FR Süd/West					NBA N-SW	13	Bayreuth	MQ 97.1, 97.2	Messschleife	A-000,1			A070A-000,1	-0,184						Süd/ West	HFS-Abb-Rechts	10,076605140	50,002564345	283,097		Bamberg		Würzburg	A70	2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					1	161	205	9	0	6	028	7	TLS97				HFS RECHTS EINB FR Süd/West					NBA N-SW	13	Bayreuth	MQ 161.1, 161.2	Messschleife	A-000,1			A070A-000,1	-0,282						Süd/ West	HFS-Einb-Rechts	10,075621027	50,003357099	285,765		Fulda	A7	Bamberg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					6	1	205	9	0	1	028	7	TLS97				Tür zu / auf			48	0	NBA N-SW	13	Bayreuth	SS A070A-000,1	Türkontakt	A-000,1			A070A-000,1	-0,068						Nord/ Ost	Rechts	10,077528488	50,001545359	281,953		Arnstein	B26	Bamberg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
																																						2011-10-12_KonfiglisteVermessungV2.3.0.H-ave.XLS	UZ Erbshausen	Aktiv	X	A 70	-000,180		AD Schweinfurt/ Werneck 2a	A 070 A -0,18	20110	1	4E	8E	1					6	2	205	9	0	2	028	7	TLS97				Heizung aus / ein			52	1	NBA N-SW	13	Bayreuth	SS A070A-000,1	Heizung	A-000,1			A070A-000,1	-0,068						Nord/ Ost	Rechts	10,077528488	50,001545359	281,953		Arnstein	B26	Bamberg		2 ADSchweinfurt/ Werneck (A7(99)/B26a)		
