NewId;OldId;DE;LOD;DIST;KontenNr
aq.aq9-610-mch_p.m.de;;0;35667;224;9130976
wzg.wzg92-090-deg_b1_65.m.de;;65;35962;57;9206329
wzg.cluster_aq_b310_9_376_fue_b310_193.m.de;;193;2812;18;719890
wzg.wzg_9_498030_mch_a3_35.m.de;WZG_AQ_9_498030_Mch_35;35;3587;164;918436
wzg.wzg99-620-stg_c1_73.m.de;;73;38746;35;9919011
wzg.wzg92-180-deg_a2_2.m.de;;2;35963;73;9206601
wzg.aqq221_sbg_a2_1.m.de;;1;3199;124;819068
wzg.aqq205_mch_a1_162.m.de;;162;3198;174;818862
wzg.cluster_aq_96_154790_lin_193.m.de;;193;37576;124;9619580
wzg.aq_96_171210_mch_b1_65.m.de;;65;37538;230;9609958
wzg.wzg99-840-stg_c1_73.m.de;;73;38739;146;9917330
wzg.wzg_92_eost_0033_xz_w7_40.m.de;;40;36001;164;9216420
wzg.wzgaq117-pas_c2_74.m.de;;74;36742;248;9406200
wzg.wzg_96_139409_mch_lsa2_9.m.de;;9;37575;23;9619223
wzg.wzg_9_496600_mch_c2_106.m.de;WZG_AQ_9_496600_Mch_106;106;3587;95;918367
wzg.wzg8-100-mch_bl1_33.m.de;AQ8O_100_Mch_33;33;3150;3;806403
wzg.wzg_95_1990_mch_pw3_3.m.de;;3;37133;32;9506080
wzg.wzg_99_3493_lin_c1_165.m.de;;165;38696;96;9906272
wzg.wzg_96_160972_lin_a2_34.m.de;;34;37577;11;9619723
wzg.wzgaq06-mch_rgr_161.m.de;;161;36781;192;9416128
wzg.cluster_aq_9_483200_nbg_194.m.de;AQ_AQ_9_483200_Nbg_194;194;3545;198;907718
wzg.wzg_99_31800_sbg_a2_34.m.de;;34;38743;144;9918352
wzg.wzg_9_adholl_0420_om_b1_181.m.de;WZG_AQ_9_ADHoll_0420_OM_181;181;3584;155;917659
wzg.wzgaq202d-mch_c1_105.m.de;;105;36791;253;9418749
wzg.aqq235_mch_b1_97.m.de;;97;3160;242;809202
aq.aq_9_495893_nbg.m.de;;0;3548;46;908334
wzg.dlz_96_139930_mch_dlz1_9.m.de;;9;37575;35;9619235
wzg.wzg9-760-mch_w10_45.m.de;WWQ_9760_45;45;35669;66;9131330
wzg.wzg_b2n_006965_mch_lsa2_132.m.de;;132;848;180;217268
wzg.wzg99-630-stg_w11_12.m.de;AQ99-630-Stg_12;12;38746;20;9918996
wzg.wzg_99a_104508_mch_wta1_167.m.de;;167;38748;252;9919740
wzg.wzg99-630-stg_bl1_1.m.de;AQ99-630-Stg_1;1;38746;20;9918996
wzg.wzg_96_139135_mch_c1_73.m.de;;73;37575;16;9619216
wzg.wzg_99_as5_220_em_b1_132.m.de;;132;38734;174;9916078
wzg.aq_a7_959_720_ulm_a2_2.m.de;;2;2772;237;709869
wzg.wzg_99_9140_sbg_bl2_l_166.m.de;;166;38697;244;9906676
wzg.wzg_92_akneuf_1174_um_w4_37.m.de;WWQ_92_AK_Neuf_1174_UM_37;37;36001;155;9216411
wzg.wzg_99_26825_stg_c4_76.m.de;;76;38703;21;9907989
aq.aq_b2n_007347_gap.m.de;;0;809;172;207276
wzg.aqq61_sbg_c2_74.m.de;;74;3153;97;807265
wzg.wzg_b2n_006646_gap_lsa1_161.m.de;;161;809;163;207267
wzg.wzg_b471_24741_dah_w4_229.m.de;;229;40902;111;10471023
wzg.wzg9-870-mch_w4_37.m.de;;37;35670;243;9131763
wzg.wzg99-810-stg_b2_66.m.de;;66;38741;20;9917716
wzg.aqq45b_sbg_w7_7.m.de;;7;3153;25;807193
wzg.wzg99-280-sbg_a3_35.m.de;;35;38707;228;9909220
wzg.wzg99-587-stg_bl1_1.m.de;;1;38746;175;9919151
aq.aqwwq12-pas.m.de;;0;36742;173;9406125
wzg.wzg_9_500994_nbg_a4_4.m.de;WZG_AQ_9_500994_Nbg_4;4;3549;39;908583
wzg.aqb10_mch_b1_97.m.de;;97;3192;222;817374
wzg.aqq217_sbg_a1_129.m.de;;129;3160;69;809029
aq.aqb11_mch_h.m.de;;0;3192;207;817359
wzg.wzg_99_29595_sbg_a4_36.m.de;;36;38703;223;9908191
wzg.portal_a7_957_039_fue_c1_105.m.de;;105;2772;156;709788
wzg.wzg_9_492226_mch_a2_34.m.de;WZG_AQ_9_492226_Mch_34;34;3586;138;918154
wzg.wzg_96_140345_lin_lsa2_34.m.de;;34;37575;46;9619246
wzg.wzg_99_25130_stg_pw6_130.m.de;;130;38702;150;9907862
wzg.wzg_99a_100750_stg_b1_65.m.de;;65;38709;112;9909616
wzg.aqb20_mch_a2_34.m.de;;34;3192;76;817228
aq.aq_a7_962_404_fue.m.de;;0;2773;72;709960
wzg.wzg92-070-deg_c1_73.m.de;;73;35961;214;9206230
wzg.wzg9-635-mch_bl1_33.m.de;;33;35668;26;9131034
wzg.wzg_9_483200_nbg_c2_74.m.de;WZG_AQ_9_483200_Nbg_74;74;3545;198;907718
aq.wwq_99_25600_stg.m.de;;0;38702;184;9907896
wzg.wzg_b2n_008750_gap_dlz1_gv_17.m.de;;17;809;189;207293
wzg.wzg_9_511350_mch_wvlt1_163.m.de;WWQ_9586_163;163;3590;46;919086
wzg.wzg_9_480000_nbg_b2_66.m.de;WZG_AQ_9_480000_Nbg_66;66;3545;42;907562
wzg.wzg_96_153558_lin_dlz3_34.m.de;;34;37576;95;9619551
aq.aqaq202b-mch.m.de;;0;36782;37;9416229
wzg.portal_a7_961_170_fue_lsa1_33.m.de;;33;2812;47;719919
aq.aqb26_mch_h.m.de;;0;3191;253;817149
wzg.aqq48_sbg_a4_3.m.de;;3;3153;36;807204
wzg.wzg92-684-mch_wta1_2.m.de;WWQ_92684_2;2;36000;48;9216048
wzg.wzgaq08-mch_a2_34.m.de;;34;36781;161;9416097
wzg.wzgaq116-pas_b2_66.m.de;;66;36742;227;9406179
wzg.wzg_9_487755_nbg_c2_74.m.de;WZG_AQ_9_487755_Nbg_74;74;3546;163;907939
aq.aq92-130-deg.m.de;;0;35962;145;9206417
wzg.aq_a8o_54060_sbg_gra1_1.m.de;;1;3154;5;807429
wzg.wzg_b2n_007472_gap_dlz2_42.m.de;;42;809;172;207276
aq.aq99-190-sbg.m.de;;0;38705;92;9908572
wzg.cluster_aq99-800-stg_194.m.de;;194;38741;87;9917783
wzg.cluster_aq9-730-mch_193.m.de;AQ_AQ9_730_Mch_193;193;35669;7;9131271
wzg.wzg_96_146821_lin_a1_161.m.de;;161;37575;187;9619387
wzg.wzg_99_27350_stg_pw8_131.m.de;;131;38703;59;9908027
wzg.cluster_aq_96_143377_mch_196.m.de;;196;37575;112;9619312
wzg.wzg_96_140645_lin_a1_33.m.de;;33;37575;53;9619253
wzg.wzg_b2n_008848_mch_b1_gv_163.m.de;;163;848;208;217296
wzg.wzg92-586-mch_w1_34.m.de;WWQ_92586_34;34;36001;181;9216437
wzg.cluster_aqq279_mch_e_193.m.de;;193;3202;165;819877
wzg.wzgaq202b-mch_a1_129.m.de;;129;36782;37;9416229
wzg.cluster_aq92-300-deg_194.m.de;;194;35964;20;9206804
wzg.cluster_aqb21_mch_h_193.m.de;;193;3192;65;817217
wzg.cluster_wwq_96_169700_mch_194.m.de;;194;37538;195;9609923
wzg.cluster_aqq45_sbg_h_193.m.de;;193;3153;22;807190
wzg.aqq225_mch_a2_34.m.de;;34;3199;173;819117
wzg.cluster_hs_94_109214_mch_197.m.de;;197;36791;14;9418510
wzg.cluster_aq_99_2408_sbg_194.m.de;;194;38735;16;9916176
aq.aq_96_138841_mch.m.de;;0;37575;10;9619210
wzg.wzg92-030-deg_a1_3.m.de;;3;35960;254;9206014
wzg.aqq255_sbg_a2_2.m.de;;2;3162;45;809517
wzg.aqb28_mch_b2_98.m.de;;98;3191;220;817116
wzg.wzg_9_502250_mch_c1_105.m.de;WZG_AQ_9_502250_Mch_105;105;3588;113;918641
wzg.cluster_aq9-166-nbg_196.m.de;AQ_AQ9_168_Nbg_196;196;35279;46;9031470
wzg.aqq215_mch_c1_105.m.de;;105;3199;66;819010
wzg.wzgaq08-mch_c2_106.m.de;;106;36781;161;9416097
wzg.wzg_99_25600_stg_pw1_133.m.de;;133;38702;184;9907896
wzg.cluster_aq92-670-mch_193.m.de;;193;36000;75;9216075
wzg.cluster_portal_a7_957_039_fue_193.m.de;;193;2772;156;709788
wzg.wzg9-345-nbg_w8_8.m.de;WWQ_9345_8;8;3541;246;906742
wzg.wzg_96_160362_lin_dlz4_35.m.de;;35;37576;252;9619708
wzg.wzgaq06-mch_c2_106.m.de;;106;36781;192;9416128
wzg.wwq_99_28850_sbg_bl2_58.m.de;WWQ99_28850_Sbg_58;58;38703;167;9908135
wzg.wzg_92_2430_deg_w2_226.m.de;WWQ_922430_226;226;35961;55;9206071
wzg.wzg_9_488800_mch_a2_34.m.de;WZG_AQ_9_488800_Mch_34;34;3585;227;917987
wzg.wzgmo94_1-mch_wta1_1.m.de;;1;36782;72;9416264
wzg.cluster_aq_b2n_008300_mch_cluster_200.m.de;;200;848;205;217293
wzg.wzg_99_27350_stg_pw4_134.m.de;;134;38703;59;9908027
wzg.wzgaq205-mch_a2_34.m.de;;34;36781;233;9416169
wzg.wzg_9_489247_nbg_a1_1.m.de;WZG_AQ_9_489247_Nbg_1;1;3546;236;908012
wzg.wzg_96_160972_lin_z131_z501_bl_l_166.m.de;;166;37577;11;9619723
wzg.wzg_9_508590_mch_a4_36.m.de;WZG_AQ_9_508590_Mch_36;36;3589;166;918950
aq.aq_99_2408_sbg.m.de;;0;38735;16;9916176
wzg.wzg99-830-stg_c1_73.m.de;;73;38739;236;9917420
wzg.wzg_9_502250_mch_c3_107.m.de;WZG_AQ_9_502250_Mch_107;107;3588;113;918641
wzg.wzg99520_stg_b1_65.m.de;;65;38749;135;9919879
wzg.wzg_b2n_008531_mch_dlz2_gv_42.m.de;;42;848;205;217293
aq.aq99-270-sbg_pw1.m.de;;0;38707;122;9909114
wzg.wzg_b2n_005450_gap_c1_105.m.de;;105;809;142;207246
wzg.aqb14_mch_b1_97.m.de;;97;3192;173;817325
wzg.aqb27b_mch_w1_167.m.de;;167;3191;230;817126
wzg.wzg9-310-nbg_b3_67.m.de;WZG_AQ9_310_Nbg_67;67;35277;164;9031076
wzg.wzg99520_stg_c3_75.m.de;;75;38749;135;9919879
wzg.aqb17_mch_c1_105.m.de;;105;3192;128;817280
wzg.wzg9-361-nbg_a2_2.m.de;;2;35277;64;9030976
wzg.wzg_b2n_006300_gap_dlz2_34.m.de;;34;809;156;207260
wzg.wwq_a7_961_121_ulm_bl1_25.m.de;;25;2773;24;709912
wzg.wzg_b2n_008364_gap_a2_168.m.de;;168;809;181;207285
wzg.wzg_8_7430_mch_wta3_3.m.de;;3;3149;109;806253
wzg.wzg_96_146848_lin_dlz2_34.m.de;;34;37575;187;9619387
wzg.wzg99-235-sbg_b3_99.m.de;;99;38706;33;9908769
wzg.wzg_99a_104508_mch_bl2_l_166.m.de;;166;38748;252;9919740
wzg.wzg99500_stg_a1_1.m.de;;1;38749;249;9919993
wzg.wzg_99_11228_sbg_b2_138.m.de;;138;38698;110;9906798
wzg.aq_96_171210_mch_a3_3.m.de;;3;37538;230;9609958
wzg.cluster_aq_9_500350_mch_193.m.de;AQ_AQ_9_500390_Mch_193;193;3588;23;918551
wzg.aq_a7_960_770_fue_bl1_57.m.de;;57;2812;28;719900
aq.aq99-811-stg.m.de;;0;38740;193;9917633
wzg.aq_94_109645_pas_d1_129.m.de;;129;36752;16;9408528
wzg.wzg99-810-stg_a1_1.m.de;;1;38741;20;9917716
aq.aq_92_3720_mch.m.de;;0;36000;112;9216112
aq.aqq83_sbg_h.m.de;;0;3153;183;807351
wzg.wzgaq14-pas_a2_2.m.de;;2;36742;163;9406115
aq.aqmo94_2-mch.m.de;;0;36782;72;9416264
wzg.wzg_b2n_006916_gap_led2_gv_135.m.de;;135;809;163;207267
wzg.wzg_92_2900_deg_w3_227.m.de;WWQ_922900_227;227;35961;70;9206086
wzg.lsa_94_109304_mch_lsa1_33.m.de;;33;36752;0;9408512
aq.aq_a7_947_495_fue.m.de;;0;2810;131;719491
wzg.wzg92-520-mch_c1_105.m.de;;105;36002;145;9216657
wzg.cluster_aq_a7_955_110_fue_193.m.de;;193;2811;109;719725
wzg.wzg_9_499330_nbg_dlz1_9.m.de;WZG_AQ_9_499330_Nbg_9;9;3548;214;908502
aq.aq99-070-sbg.m.de;;0;38701;203;9907659
wzg.cluster_aq_b2n_006425_mch_cluster_196.m.de;;196;848;173;217261
wzg.wzg_96_143281_mch_b1_65.m.de;;65;37575;112;9619312
wzg.cluster_aq_b2n_006563_mch_cluster_194.m.de;;194;848;173;217261
wzg.cluster_aq9-723-mch_193.m.de;AQ_AQ9_723_Mch_193;193;35668;231;9131239
wzg.aq_a7_958_403_fue_a2_34.m.de;;34;2772;198;709830
wzg.wzg_9_485900_nbg_wvlt1_131.m.de;WZG_AQ_9_485900_Nbg_131;131;3546;73;907849
wzg.wzg_b2n_007965_mch_dlz2_10.m.de;;10;848;197;217285
wzg.wzg_b2n_008531_mch_dlz2_10.m.de;;10;848;205;217293
wzg.hs_94_110084_pas_hs1_130.m.de;;130;36752;19;9408531
aq.aq92-440-mch.m.de;;0;36003;102;9216870
wzg.wzg92-623-mch_w1_1.m.de;WWQ_92623_1;1;36001;32;9216288
wzg.wzg99-845-stg_a1_1.m.de;;1;38734;132;9916036
aq.aq_r120_000026_gap.m.de;;0;809;62;207166
wzg.wzg_99_25377_at_sbg_b1_99.m.de;;99;38741;183;9917879
wzg.wzgwwq08-pas_wta2_227.m.de;WWQ94_008_Pas_227;227;36742;117;9406069
wzg.wzg_99_29595_stg_led1_161.m.de;;161;38703;223;9908191
wzg.wzg9-630-mch_c3_107.m.de;WZG_AQ9_630_Mch_107;107;35668;12;9131020
wzg.cluster_aq_99_31800_sbg_193.m.de;;193;38743;144;9918352
wzg.cluster_aq_9_500390_mch_195.m.de;AQ_AQ_9_500350_Mch_195;195;3588;23;918551
wzg.wzg92-160-deg_c1_73.m.de;;73;35962;230;9206502
wzg.wzg9-130-nbg_bl1_1.m.de;WWQ_9130_1;1;35279;146;9031570
wzg.wzg9-620-mch_bl1_33.m.de;;33;35668;4;9131012
aq.aq_9_493593_mch.m.de;;0;3586;206;918222
wzg.wzg9-850-mch_w1_36.m.de;;36;35670;148;9131668
wzg.cluster_aq_b2n_008441_mch_cluster_198.m.de;;198;848;205;217293
wzg.wzg_99_25600_stg_bl1_25.m.de;;25;38702;184;9907896
wzg.cluster_aq_96_154250_lin_195.m.de;;195;37576;102;9619558
wzg.aqb27_mch_a2_34.m.de;;34;3191;236;817132
wzg.wzg_9_508590_mch_b2_98.m.de;WZG_AQ_9_508590_Mch_98;98;3589;166;918950
aq.aq_b2n_006462_gap.m.de;;0;809;156;207260
wzg.cluster_wwq_9_499015_mch_193.m.de;;193;3587;213;918485
wzg.wzg_9_490336_mch_a2_34.m.de;WZG_AQ_9_490336_Mch_34;34;3586;44;918060
wzg.wzg99-690-stg_dlz1_24.m.de;;24;38745;100;9918820
wzg.wzg_b2n_006277_mch_dlz2_18.m.de;;18;848;173;217261
wzg.aqq57_sbg_c2_74.m.de;;74;3153;82;807250
wzg.wzg99-880-stg_bl1_3.m.de;;3;38699;77;9907021
aq.aq99-010-sbg.m.de;;0;38699;50;9906994
aq.aqq44_sbg_h.m.de;;0;3153;19;807187
wzg.wzg8-130-mch_w2_35.m.de;AQ8O_130_Mch_35;35;3149;209;806353
wzg.wzg_96_147221_lin_z131_l_162.m.de;;162;37575;205;9619405
wzg.aqq35_sbg_c1_78.m.de;;78;3152;231;807143
wzg.wzg_96_143619_mch_c1_bag_81.m.de;;81;37575;120;9619320
wzg.wzg99-650-stg_w20_21.m.de;AQ99-650-Stg_21;21;38745;163;9918883
wzg.wzg_99_14110_stg_a2_2.m.de;;2;38738;119;9917047
wzg.wzg_b2n_007958_gap_dlz1_gv_1.m.de;;1;809;181;207285
wzg.wzg_b2n_008211_mch_b2_gv_170.m.de;;170;848;205;217293
wzg.wzg99-585-stg_bl1_1.m.de;;1;38746;211;9919187
aq.aq_a7_958_035_ulm.m.de;;0;2772;190;709822
wzg.cluster_wwq_99_26040_stg_194.m.de;;194;38702;217;9907929
wzg.wzg_9_484470_nbg_a4_4.m.de;WZG_AQ_9_484470_Nbg_4;4;3546;3;907779
wzg.cluster_aq9-361-nbg_194.m.de;;194;35277;64;9030976
wzg.wzg99-062-sbg_w2_35.m.de;WWQ_99062_35;35;38701;127;9907583
wzg.wzg8-140-mch_w3_36.m.de;AQ8O_140_Mch_36;36;3149;180;806324
wzg.cluster_lsa_99_11441_stg_193.m.de;;193;38737;126;9916798
wzg.wzgfsa08-pas_dlzfs2_10.m.de;;10;36742;145;9406097
aq.aq99-890-stg.m.de;;0;38699;42;9906986
wzg.wzg_96_160972_lin_a1_33.m.de;;33;37577;11;9619723
wzg.wzg92-622-mch_cl1_194.m.de;WWQ_92622;194;36001;47;9216303
wzg.aqb23_mch_c3_107.m.de;;107;3192;39;817191
wzg.wzg99-076-sbg_b1_97.m.de;;97;38702;2;9907714
wzg.aqq37_sbg_pw1_129.m.de;;129;3152;248;807160
wzg.wzgzfr01-pas_w1_1.m.de;;1;36742;156;9406108
wzg.wzg99-187-sbg_a1_33.m.de;;33;38705;50;9908530
wzg.aqb28_mch_dlzfs1_56.m.de;;56;3191;220;817116
wzg.wzg_b17_780_0820_lbg_a3_35.m.de;;35;6665;152;1706392
wzg.wzg_b471_24741_dah_w3_228.m.de;;228;40902;111;10471023
wzg.cluster_aqq46a_sbg_h_193.m.de;;193;3153;31;807199
wzg.wzg_96_161787_mch_bl1_13.m.de;;13;37524;215;9606359
wzg.wzg99-540-stg_b2_66.m.de;;66;38748;55;9919543
wzg.wzg_8_5900_stg_a2_34.m.de;;34;3144;244;805108
wzg.wzg_8_12300_mch_wta5_6.m.de;;6;3150;15;806415
wzg.wzg_99_29220_stg_a3_3.m.de;;3;38742;221;9918173
wzg.wzg_99_30450_stg_a3_3.m.de;;3;38743;49;9918257
wzg.cluster_aq92-570-mch_193.m.de;;193;36001;253;9216509
wzg.wzg99-650-stg_w4_5.m.de;AQ99-650-Stg_5;5;38745;163;9918883
wzg.wzg_99_9800_sbg_lsa1_169.m.de;;169;38698;36;9906724
wzg.cluster_aq9-620-mch_193.m.de;;193;35668;4;9131012
wzg.wzg92-240-deg_a1_33.m.de;;33;35963;127;9206655
wzg.cluster_aq99-590-stg_pw1_196.m.de;;196;38746;105;9919081
wzg.wzg_9_489247_nbg_a3_3.m.de;WZG_AQ_9_489247_Nbg_3;3;3546;236;908012
wzg.wzg_99_4258_sbg_c1_133.m.de;;133;38735;144;9916304
wzg.wzgwwq10-pas_wta5_229.m.de;WWQ94_010_Pas_229;229;36742;138;9406090
aq.wwq_99_26545_stg.m.de;;0;38702;255;9907967
wzg.wzg9-345-nbg_w4_4.m.de;WWQ_9345_4;4;3541;246;906742
wzg.wzg_8_7430_mch_wta5_5.m.de;;5;3149;109;806253
wzg.wzg99-685-stg_bl1_1.m.de;AQ99-685-Stg_1;1;38745;99;9918819
wzg.dlz_99_5182_lin_dlz3_36.m.de;;36;38696;209;9906385
wzg.wzg_96_169700_mch_pw8_8.m.de;;8;37538;195;9609923
wzg.wzg9-781d-mch_bl1_4.m.de;WWQ_9.781d_4;4;3579;116;916340
wzg.aqq265_mch_a2_34.m.de;;34;3163;2;809730
wzg.hs_96_147030_lin_hs1_161.m.de;;161;37575;201;9619401
wzg.wzg_9_491350_mch_a3_35.m.de;WZG_AQ_9_491350_Mch_35;35;3586;95;918111
wzg.cluster_aq_9_495035_mch_193.m.de;AQ_AQ_9_495035_Mch_193;193;3587;20;918292
aq.aq99-230-sbg.m.de;;0;38706;8;9908744
wzg.wzg_b2n_007347_gap_dlz2_gv_2.m.de;;2;809;172;207276
wzg.cluster_aq_b2n_006045_gap_cluster_195.m.de;;195;809;150;207254
wzg.wzg92-670-mch_a1_33.m.de;;33;36000;75;9216075
wzg.cluster_lsa_99_3248_sbg_194.m.de;;194;38735;112;9916272
wzg.wzg_96_153990_lin_dlz1_gv_9.m.de;;9;37576;102;9619558
aq.aqfsa09-pas.m.de;;0;36742;151;9406103
wzg.wzg_99_8784_lin_b1_97.m.de;;97;38697;221;9906653
wzg.aq_a7_960_770_fue_c2_166.m.de;;166;2812;28;719900
wzg.cluster_aq99-076-sbg_193.m.de;;193;38702;2;9907714
wzg.wzg92-572b-mch_w1_40.m.de;WWQ_92572b_40;40;36001;218;9216474
wzg.wzg92-572a-mch_w5_37.m.de;WWQ_92572a_37;37;36001;218;9216474
wzg.cluster_aq_b2n_006300_gap_cluster_193.m.de;;193;809;156;207260
aq.aqaq09-mch.m.de;;0;36781;136;9416072
wzg.wzg_9_491895_nbg_a3_3.m.de;WZG_AQ_9_491895_Nbg_3;3;3547;109;908141
wzg.cluster_aqaq115a-pas_194.m.de;;194;36742;188;9406140
wzg.wzgaq14-pas_a3_3.m.de;;3;36742;163;9406115
wzg.aq_a7_956_569_fue_a1_33.m.de;;33;2811;154;719770
wzg.wzg9-740-mch_wta2_34.m.de;WWQ_9740_34;34;35669;28;9131292
wzg.aqq217_sbg_c1_133.m.de;;133;3160;69;809029
wzg.cluster_aq_b2n_007213_gap_cluster_197.m.de;;197;809;163;207267
wzg.aqq261_sbg_c1_73.m.de;;73;3162;202;809674
wzg.cluster_wwq_99_asash_0930_nz_194.m.de;;194;38743;3;9918211
aq.aq_99_3986_sbg.m.de;;0;38735;144;9916304
wzg.cluster_aq_92_3720_mch_193.m.de;WWQ_92372;193;36000;112;9216112
wzg.wzg9-850-mch_w2_37.m.de;;37;35670;148;9131668
wzg.cluster_aqaq08-mch_193.m.de;;193;36781;161;9416097
wzg.cluster_aq99-063-sbg_193.m.de;WWQ_99063;193;38701;165;9907621
wzg.wzg_99_18390_stg_w6_230.m.de;WWQ_99.X_230;230;38739;180;9917364
wzg.wzg_96_170371_mch_pw2_2.m.de;;2;37538;211;9609939
wzg.wzg9-700-mch_w13_46.m.de;WWQ_9700_46;46;35668;192;9131200
wzg.portal_a7_957_863_ulm_lsa1_1.m.de;;1;2772;177;709809
wzg.aqq221_mch_a2_34.m.de;;34;3199;124;819068
wzg.wzg_9_502250_mch_a2_34.m.de;WZG_AQ_9_502250_Mch_34;34;3588;113;918641
wzg.wzg9-790-mch_c1_105.m.de;WZG_AQ9_790_Mch_105;105;35670;25;9131545
wzg.cluster_aq99-045-sbg_193.m.de;;193;38700;147;9907347
wzg.wzgaq13-pas_a1_1.m.de;;1;36742;125;9406077
wzg.wzg_9_503485_mch_a2_34.m.de;WZG_AQ_9_503485_Mch_34;34;3588;174;918702
wzg.wzg92-260-deg_c1_73.m.de;;73;35963;179;9206707
wzg.wzg_96_147369_lin_a2_34.m.de;;34;37575;208;9619408
wzg.cluster_aqq63_sbg_h_193.m.de;;193;3153;115;807283
wzg.wzgaq188-mch_bl1_9.m.de;WWQ94_188_Mch_9;9;36782;79;9416271
wzg.wwq_a7_961_121_ulm_pw4_4.m.de;;4;2773;24;709912
wzg.wwq_a7_961_121_ulm_pw2_2.m.de;;2;2773;24;709912
wzg.cluster_aq99-220-sbg_193.m.de;AQ99-220-Sbg;193;38705;224;9908704
wzg.wzg_96_155360_lin_c2_106.m.de;;106;37576;137;9619593
wzg.wzg_b2n_006187_mch_lsa_gv_171.m.de;;171;848;173;217261
wzg.wzg_9_481250_nbg_b2_66.m.de;WZG_AQ_9_481250_Nbg_66;66;3545;103;907623
wzg.wzg_9_510415_mch_b1_181.m.de;WZG_AQ_9_510415_Mch_181;181;3589;251;919035
wzg.cluster_aq_99_4052_lin_195.m.de;;195;38696;128;9906304
aq.aq99-670-stg.m.de;;0;38745;132;9918852
wzg.wzg99-550-stg_c1_73.m.de;;73;38747;176;9919408
wzg.wzgwwq202-mch_wta4_229.m.de;WWQ94_202_Mch_229;229;36781;216;9416152
wzg.wzg_8_8010_mch_wta7_7.m.de;;7;3149;127;806271
wzg.wzg99-170-sbg_c1_105.m.de;;105;38705;8;9908488
wzg.wzg_b2n_007815_mch_b2_gv_168.m.de;;168;848;197;217285
wzg.wzg_96_160362_lin_dlz2_33.m.de;;33;37576;252;9619708
wzg.wzg_b17_780_0520_aug_a3_3.m.de;;3;6704;180;1716404
wzg.wzg_99_2018_lin_c2_106.m.de;;106;38695;232;9906152
wzg.cluster_aq_96_146848_lin_193.m.de;;193;37575;187;9619387
wzg.wzg99-200-sbg_w5_37.m.de;AQ99-200-Sbg_37;37;38705;151;9908631
wzg.aqb15_mch_b2_98.m.de;;98;3192;158;817310
wzg.aq_a7_960_920_ulm_a2_10.m.de;;10;2773;18;709906
wzg.wzg_b2n_006206_gap_lsa_l_174.m.de;;174;809;150;207254
wzg.aqb21_mch_a1_33.m.de;;33;3192;65;817217
wzg.wzgaq118-pas_c1_74.m.de;;74;36743;34;9406242
wzg.cluster_aq_b2n_007347_gap_cluster_193.m.de;;193;809;172;207276
wzg.wzg_99_8468_sbg_b3_l_130.m.de;;130;38736;209;9916625
wzg.wzg_8_7100_stg_b2_98.m.de;;98;3145;10;805130
wzg.wzg99-530-stg_b2_66.m.de;;66;38749;8;9919752
wzg.aqb29_mch_a2_34.m.de;;34;3191;203;817099
wzg.wzg92-572a-mch_w6_38.m.de;WWQ_92572a_38;38;36001;218;9216474
wzg.aqb23_mch_c1_105.m.de;;105;3192;39;817191
wzg.wzg_9_486950_mch_a1_33.m.de;WZG_AQ_9_486950_Mch_33;33;3585;137;917897
aq.aq_96_147630_lin.m.de;;0;37575;214;9619414
wzg.wzg92-640-mch_a1_33.m.de;;33;36000;199;9216199
wzg.wzgaq205-mch_b2_98.m.de;;98;36781;233;9416169
aq.aq9-308-nbg.m.de;;0;3541;180;906676
wzg.wzg99-714-stg_a2_2.m.de;;2;38744;200;9918664
wzg.wzg99-260-sbg_c3_107.m.de;;107;38707;6;9908998
wzg.wzg_96_162645_mch_pw5_5.m.de;;5;37524;186;9606330
wzg.wzg_96_139135_mch_z131_l_130.m.de;;130;37575;16;9619216
aq.aq99-056-sbg.m.de;;0;38701;24;9907480
wzg.wzg_96_140336_lin_led_pf_163.m.de;;163;37575;46;9619246
wzg.wzg_b2n_009120_mch_a1_1.m.de;;1;848;212;217300
wzg.aqq231_mch_a2_34.m.de;;34;3199;210;819154
wzg.cluster_aqq259_sbg_h_193.m.de;;193;3162;162;809634
wzg.wzg9-786-mch_b1_97.m.de;WZG_AQ9_786_Mch_97;97;35669;236;9131500
wzg.cluster_aq92-260-deg_194.m.de;;194;35963;179;9206707
wzg.wzg_99_8468_sbg_c1_73.m.de;;73;38736;209;9916625
wzg.wzg_b2n_007633_gap_dlz1_49.m.de;;49;809;172;207276
wzg.wzg_96_146350_lin_dlz1_49.m.de;;49;37575;187;9619387
wzg.wzg9-750-mch_b1_97.m.de;WZG_AQ9_750_Mch_97;97;35669;54;9131318
aq.aq99-714-stg.m.de;;0;38744;200;9918664
wzg.cluster_aq_96_153728_lin_201.m.de;;201;37576;102;9619558
aq.wwq_99_29277_sbg.m.de;;0;38703;198;9908166
aq.aq_b2n_006045_gap.m.de;;0;809;150;207254
wzg.wzg9-781d-mch_wta1_2.m.de;WWQ_9.781d_2;2;3579;116;916340
wzg.wzg9-170-nbg_a2_2.m.de;WZG_AQ9_170_Nbg_2;2;35278;255;9031423
wzg.wzg92-210-deg_c2_74.m.de;;74;35963;97;9206625
wzg.wzg_9_510820_mch_w4_228.m.de;WWQ_9584_228;228;3590;20;919060
wzg.wzg99-063-stg_w10_43.m.de;WWQ_99063_43;43;38701;165;9907621
wzg.wzg92-686-mch_wta1_2.m.de;WWQ_92686_2;2;36000;32;9216032
