AB_EAID4Vergleich	BAB	FAHRTRICHTUNG	BABKM	TYP	ID	NAME	LOC	DIST	FG	DE	PORT	SLAVE	EAK	EA	KOMMENTAR	TLSTYP	EAID	HERSTELLER	IFACEKEY	MAKRO	FAHRSTREIFEN	WZGTYP	LATITUDE	LONGITUDE	AB_ID	AB_4ID	AB_ROUTE	AB_ANZEIGEPRINZIP	AB_STEUERUNG	AB_ZS	AB_FAHRTRICHTUNG	AB_TLSTYP	AB_FAHRBAHNBREITE	AB_AQTYP	AB_ASPICT	AB_ASFLIP	AB_ENDE	Quelldatei	Tabellenblatt	Status	CSV-Filter	a	b	c	d	e	f	g	h	i	j	k	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
																																												FS-Bezug	FS-Bezug	WVZ-Typ	Anschluss-Nr.		Beschriftung    für BuV Oberfläche	Fa.-Ri    (N,S,O,W)	WGS 84 (rechter FB-Rand)						Logische Adressen			Physikalische Adresse							
60211463202	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	34	206	3	34	2				6		AB	13	A	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A2	A2	A		6							WZGx	WZG_9_504520_Mch_A2		4	34			34	2		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
60211463203	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	35	206	3	34	3				6		AB	15	A	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A3	A3	A		6							WZGx	WZG_9_504520_Mch_A3		4	35			34	3		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
60211463204	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	36	206	3	34	4				6		AB	17	A	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A4	A4	A		6							WZGx	WZG_9_504520_Mch_A4		4	36			34	4		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82		
60211463209	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	41	206	3	34	5				6		AB	11	C	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	112	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	ZA	DLZ1	DLZ		6							WZGx	WZG_9_504520_Mch_DLZ1		4	41			34	5		112		
60211463265	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	97	206	3	34	6				6		AB	12	B	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B1	B1	B		6							WZGx	WZG_9_504520_Mch_B1		4	97			34	6		1,3,4,8,9,31,32,51,52,53		
60211463266	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	98	206	3	34	7				6		AB	14	B	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B2	B2	B		6							WZGx	WZG_9_504520_Mch_B2		4	98			34	7		1,3,4,8,9,31,32,51,52,53		
60211463267	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	99	206	3	34	8				6		AB	16	B	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B3	B3	B		6							WZGx	WZG_9_504520_Mch_B3		4	99			34	8		1,3,4,8,9,31,32,51,52,53		
60211463273	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	105	206	3	34	9				6		AB	12	C	48.3869	11.5972	AQ_9_504520_Mch_193			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C1	C1	C		6							WZGx	WZG_9_504520_Mch_C1		4	105			34	9		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
60211463274	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	106	206	3	34	10				6		AB	14	C	48.3869	11.5972	AQ_9_504520_Mch_193			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C2	C2	C		6							WZGx	WZG_9_504520_Mch_C2		4	106			34	10		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
60211463275	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	107	206	3	34	11				6		AB	16	C	48.3869	11.5972	AQ_9_504520_Mch_193			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C3	C3	C		6							WZGx	WZG_9_504520_Mch_C3		4	107			34	11		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
60211463331	A9	S	504,520	AQ	AQ_9_504520_Mch	AQ_9_504520_Mch	3588	226	4	163	206	3	34	12				6		AB	8	9	48.3869	11.5972	AQ_9_504520_Mch_193			b	2	207,208,209,219	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	WVLT1	WVLT1	WVLT		6							WZGx	WZG_9_504520_Mch_WVLT1		4	163			34	12		207,208,209,219		
60211463713	A9	S	504,520		BMS_9_504528_Mch_Netz	BMS_9_504528_Mch_Netz	3588	226	6	33	206	3	32	1				6							BMS_9_504528_Mch_Netz						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Netz	BMS_9_504528_Mch_Netz		6	33			32	1				
60211463714	A9	S	504,520		BMS_9_504528_Mch_Temp	BMS_9_504528_Mch_Temp	3588	226	6	34	206	3	32	2				6							BMS_9_504528_Mch_Temp						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Temp	BMS_9_504528_Mch_Temp		6	34			32	2				
60211463715	A9	S	504,520		BMS_9_504528_Mch_Tuer	BMS_9_504528_Mch_Tuer	3588	226	6	35	206	3	32	3				6							BMS_9_504528_Mch_Tuer						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Tuer	BMS_9_504528_Mch_Tuer		6	35			32	3				
60211463105	A9	S	504,520		GMA_9_504520_Mch	GMA_9_504520_Mch	3588	226	3	193	206	3	34					6							GMA_9_504520_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	504520	GMA	GMA_9_504520_Mch											
60211462946	A9	S	504,520		WUD_9_504520_Mch_HK	WUD_9_504520_Mch_HK	3588	226	3	34	206	3	34	1				6							WUD_9_504520_Mch_HK						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_HK	WUD_9_504520_Mch_HK		3	34			34	1				
60211462947	A9	S	504,520		WUD_9_504520_Mch_NS	WUD_9_504520_Mch_NS	3588	226	3	35	206	3	34	2				6							WUD_9_504520_Mch_NS						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_NS	WUD_9_504520_Mch_NS		3	35			34	2				
60211462948	A9	S	504,520		WUD_9_504520_Mch_NI	WUD_9_504520_Mch_NI	3588	226	3	36	206	3	34	3				6							WUD_9_504520_Mch_NI						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_NI	WUD_9_504520_Mch_NI		3	36			34	3				
60211462949	A9	S	504,520		WUD_9_504520_Mch_RLF	WUD_9_504520_Mch_RLF	3588	226	3	37	206	3	34	4				6							WUD_9_504520_Mch_RLF						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RLF	WUD_9_504520_Mch_RLF		3	37			34	4				
60211462950	A9	S	504,520		WUD_9_504520_Mch_LT	WUD_9_504520_Mch_LT	3588	226	3	38	206	3	34	5				6							WUD_9_504520_Mch_LT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_LT	WUD_9_504520_Mch_LT		3	38			34	5				
60211462951	A9	S	504,520		WUD_9_504520_Mch_TPT	WUD_9_504520_Mch_TPT	3588	226	3	39	206	3	34	6				6							WUD_9_504520_Mch_TPT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TPT	WUD_9_504520_Mch_TPT		3	39			34	6				
60211463105	A9	S	504,540		GMA_9_504540_Mch	GMA_9_504540_Mch	3588	226	3	193	206	3	35					6							GMA_9_504540_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	504540	GMA	GMA_9_504540_Mch											
60211462961	A9	S	504,540		WUD_9_504540_Mch_FBZ	WUD_9_504540_Mch_FBZ	3588	226	3	49	206	3	35	1				6							WUD_9_504540_Mch_FBZ						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBZ	WUD_9_504540_Mch_FBZ		3	49			35	1				
60211462962	A9	S	504,540		WUD_9_504540_Mch_WFD	WUD_9_504540_Mch_WFD	3588	226	3	50	206	3	35	2				6							WUD_9_504540_Mch_WFD						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_WFD	WUD_9_504540_Mch_WFD		3	50			35	2				
60211462963	A9	S	504,540		WUD_9_504540_Mch_RS	WUD_9_504540_Mch_RS	3588	226	3	51	206	3	35	3				6							WUD_9_504540_Mch_RS						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RS	WUD_9_504540_Mch_RS		3	51			35	3				
60211462964	A9	S	504,540		WUD_9_504540_Mch_TSK	WUD_9_504540_Mch_TSK	3588	226	3	52	206	3	35	4				6							WUD_9_504540_Mch_TSK						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SK	WUD_9_504540_Mch_TSK		3	52			35	4				
60211462965	A9	S	504,540		WUD_9_504540_Mch_FBT	WUD_9_504540_Mch_FBT	3588	226	3	53	206	3	35	5				6							WUD_9_504540_Mch_FBT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBT	WUD_9_504540_Mch_FBT		3	53			35	5				
60211462966	A9	S	504,540		WUD_9_504540_Mch_GT	WUD_9_504540_Mch_GT	3588	226	3	54	206	3	35	6				6							WUD_9_504540_Mch_GT						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_GT	WUD_9_504540_Mch_GT		3	54			35	6				
60211462967	A9	S	504,540		WUD_9_504540_Mch_TT1	WUD_9_504540_Mch_TT1	3588	226	3	55	206	3	35	7				6							WUD_9_504540_Mch_TT1						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TT1	WUD_9_504540_Mch_TT1		3	55			35	7				
60211462968	A9	S	504,540		WUD_9_504540_Mch_TT3	WUD_9_504540_Mch_TT3	3588	226	3	56	206	3	35	8				6							WUD_9_504540_Mch_TT3						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TT3	WUD_9_504540_Mch_TT3		3	56			35	8				
60211463106	A9	N	504,540		GMA_9_504540_Nbg	GMA_9_504540_Nbg	3588	226	3	194	206	3	37					6							GMA_9_504540_Nbg						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Mch-Nbg	504540	GMA	GMA_9_504540_Nbg											
60211462929	A9	N	504,540		WUD_9_504540_Nbg_FBZ	WUD_9_504540_Nbg_FBZ	3588	226	3	17	206	3	37	1				6							WUD_9_504540_Nbg_FBZ						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBZ	WUD_9_504540_Nbg_FBZ		3	17			37	1				
60211462930	A9	N	504,540		WUD_9_504540_Nbg_WFD	WUD_9_504540_Nbg_WFD	3588	226	3	18	206	3	37	2				6							WUD_9_504540_Nbg_WFD						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_WFD	WUD_9_504540_Nbg_WFD		3	18			37	2				
60211462931	A9	N	504,540		WUD_9_504540_Nbg_RS	WUD_9_504540_Nbg_RS	3588	226	3	19	206	3	37	3				6							WUD_9_504540_Nbg_RS						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_RS	WUD_9_504540_Nbg_RS		3	19			37	3				
60211462932	A9	N	504,540		WUD_9_504540_Nbg_TSK	WUD_9_504540_Nbg_TSK	3588	226	3	20	206	3	37	4				6							WUD_9_504540_Nbg_TSK						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SK	WUD_9_504540_Nbg_TSK		3	20			37	4				
60211462933	A9	N	504,540		WUD_9_504540_Nbg_FBT	WUD_9_504540_Nbg_FBT	3588	226	3	21	206	3	37	5				6							WUD_9_504540_Nbg_FBT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_FBT	WUD_9_504540_Nbg_FBT		3	21			37	5				
60211462934	A9	N	504,540		WUD_9_504540_Nbg_GT	WUD_9_504540_Nbg_GT	3588	226	3	22	206	3	37	6				6							WUD_9_504540_Nbg_GT						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_GT	WUD_9_504540_Nbg_GT		3	22			37	6				
60211462935	A9	N	504,540		WUD_9_504540_Nbg_TT1	WUD_9_504540_Nbg_TT1	3588	226	3	23	206	3	37	7				6							WUD_9_504540_Nbg_TT1						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TT1	WUD_9_504540_Nbg_TT1		3	23			37	7				
60211462936	A9	N	504,540		WUD_9_504540_Nbg_TT3	WUD_9_504540_Nbg_TT3	3588	226	3	24	206	3	37	8				6							WUD_9_504540_Nbg_TT3						N/O							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_TT3	WUD_9_504540_Nbg_TT3		3	24			37	8				
60211463105	A9	S	504,325		NMG_9_504325_Mch	NMG_9_504325_Mch	3588	226	3	193	206	3	33					6							NMG_9_504325_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	504325	GMA	NMG_9_504325_Mch											
60211462945	A9	S	504,325		WUD_9_504325_Mch_SW	WUD_9_504325_Mch_SW	3588	226	3	33	206	3	33	1				6							WUD_9_504325_Mch_SW						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SW	WUD_9_504325_Mch_SW		3	33			33	1				
60211463105	A9	S	504,800		NMG_9_504800_Mch	NMG_9_504800_Mch	3588	226	3	193	206	3	36					6							NMG_9_504800_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	504800	GMA	NMG_9_504800_Mch											
60211462952	A9	S	504,800		WUD_9_504800_Mch_SW	WUD_9_504800_Mch_SW	3588	226	3	40	206	3	36	1				6							WUD_9_504800_Mch_SW						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SW	WUD_9_504800_Mch_SW		3	40			36	1				
60211462144	A9	S	504,800			0	3588	226					0	0				6													S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6																			
60213624832	A9	S	505,200	SS	SST_9_505200_Mch	SST_9_505200_Mch	3589	3			206	4						6					48.380774	11.59652	SST_9_505200_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505200	SST	SST_9_505200_Mch	918787,0E0503			206	4						
60213626049	A9	S	505,200	AQ	AQ_9_505200_Mch	AQ_9_505200_Mch	3589	3	4	193	206	4	33	0				6					48.380774	11.59652	AQ_9_505200_Mch_193	193					S/W	193		DLZ+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505200	AQx	AQ_9_505200_Mch							0				
60213625889	A9	S	505,200	AQ	AQ_9_505200_Mch	AQ_9_505200_Mch	3589	3	4	33	206	4	33	1				6		AB	9	A	48.380774	11.59652	AQ_9_505200_Mch_193			b	2	111,112,113:82,220	S/W	193		DLZ+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	DLZ1	DLZ1	DLZ		6							WZGx	WZG_9_505200_Mch_DLZ1		4	33			33	1		111,112,113:82,220		
60213626019	A9	S	505,200	AQ	AQ_9_505200_Mch	AQ_9_505200_Mch	3589	3	4	163	206	4	33	2				6		AB	8	9	48.380774	11.59652	AQ_9_505200_Mch_193			b	2	207,208,209,219	S/W	193		DLZ+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	WVLT1	WVLT1	WVLT		6							WZGx	WZG_9_505200_Mch_WVLT1		4	163			33	2		207,208,209,219		
60213626401	A9	S	505,200		BMS_9_505200_Mch_Netz	BMS_9_505200_Mch_Netz	3589	3	6	33	206	4	32	1				6							BMS_9_505200_Mch_Netz						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Netz	BMS_9_505200_Mch_Netz		6	33			32	1				
60213626402	A9	S	505,200		BMS_9_505200_Mch_Temp	BMS_9_505200_Mch_Temp	3589	3	6	34	206	4	32	2				6							BMS_9_505200_Mch_Temp						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Temp	BMS_9_505200_Mch_Temp		6	34			32	2				
60213626403	A9	S	505,200		BMS_9_505200_Mch_Tuer	BMS_9_505200_Mch_Tuer	3589	3	6	35	206	4	32	3				6							BMS_9_505200_Mch_Tuer						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							BMS_Tuer	BMS_9_505200_Mch_Tuer		6	35			32	3				
60213625793	A9	S	505,200		GMA_9_505200_Mch_HK	GMA_9_505200_Mch_HK	3589	3	3	193	206	4	33					6							GMA_9_505200_Mch_HK						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505200	GMA	GMA_9_505200_Mch_HK											
60213625633	A9	S	505,200		WUD_9_505200_Mch_HK	WUD_9_505200_Mch_HK	3589	3	3	33	206	4	33	1				6							WUD_9_505200_Mch_HK						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_HK	WUD_9_505200_Mch_HK		3	33			33	1				
60213625793	A9	S	505,250		NMG_9_505250_Mch	NMG_9_505250_Mch	3589	3	3	193	206	4	34					6							NMG_9_505250_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505250	GMA	NMG_9_505250_Mch											
60213625634	A9	S	505,250		WUD_9_505250_Mch_SW	WUD_9_505250_Mch_SW	3589	3	3	34	206	4	34	1				6							WUD_9_505250_Mch_SW						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							WUD_SW	WUD_9_505250_Mch_SW		3	34			34	1				
60213624832	A9	S	505,250			0	3589	3					0	0				6													S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6																			
60215263232	A9	S	505,720	SS	SST_9_505720_Mch	SST_9_505720_Mch	3589	28			206	5						6					48.3759	11.5961	SST_9_505720_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505720	SST	SST_9_505720_Mch	918812,0E051C			206	5						
60215263681	A9	S	505,750		MQ_9_505750_Mch	MQ_9_505750_Mch	3589	28	1	193	206	5	32		Radardetektor			6							MQ_9_505750_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505750	MQx	MQ_9_505750_Mch								Radardetektor			
60215263521	A9	S	505,750		MQ_9_505750_Mch	MQ_9_505750_Mch	3589	28	1	33	206	5	32	1				6							MQ_9_505750_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_505750_Mch_H1		1	33			32	1				
60215263522	A9	S	505,750		MQ_9_505750_Mch	MQ_9_505750_Mch	3589	28	1	34	206	5	32	2				6							MQ_9_505750_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_505750_Mch_H2		1	34			32	2				
60215263523	A9	S	505,750		MQ_9_505750_Mch	MQ_9_505750_Mch	3589	28	1	35	206	5	32	3				6							MQ_9_505750_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_505750_Mch_H3		1	35			32	3				
60215263524	A9	S	505,750		MQ_9_505750_Mch	MQ_9_505750_Mch	3589	28	1	36	206	5	32	4				6							MQ_9_505750_Mch						S/W							cp_a9Nord_DeKonfig_2014-05-14.xls										6							DET	DET_9_505750_Mch_H4		1	36			32	4				
60215264449	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	193	206	5	34	0				6					48.3759	11.5961	AQ_9_505750_Mch_193	193					S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls										6					A9-Nbg-Mch	505750	AQx	AQ_9_505750_Mch							0				
60215264289	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	33	206	5	34	1				6		AB	11	A	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A1	A1	A		6							WZGx	WZG_9_505750_Mch_A1		4	33			34	1		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,220		
60215264290	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	34	206	5	34	2				6		AB	13	A	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A2	A2	A		6							WZGx	WZG_9_505750_Mch_A2		4	34			34	2		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
60215264291	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	35	206	5	34	3				6		AB	15	A	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A3	A3	A		6							WZGx	WZG_9_505750_Mch_A3		4	35			34	3		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,113:82,114:82		
60215264292	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	36	206	5	34	4				6		AB	17	A	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	A4	A4	A		6							WZGx	WZG_9_505750_Mch_A4		4	36			34	4		22,23,24,26,28,30,33,42,43,44,46,48,50,54,58,111,114:82		
60215264297	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	41	206	5	34	5				6		AB	11	C	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	112	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	ZA	DLZ1	DLZ		6							WZGx	WZG_9_505750_Mch_DLZ1		4	41			34	5		112		
60215264353	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	97	206	5	34	6				6		AB	12	B	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B1	B1	B		6							WZGx	WZG_9_505750_Mch_B1		4	97			34	6		1,3,4,8,9,31,32,51,52,53		
60215264354	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	98	206	5	34	7				6		AB	14	B	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B2	B2	B		6							WZGx	WZG_9_505750_Mch_B2		4	98			34	7		1,3,4,8,9,31,32,51,52,53		
60215264355	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	99	206	5	34	8				6		AB	16	B	48.3759	11.5961	AQ_9_505750_Mch_193			b	2	1,3,4,8,9,31,32,51,52,53	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	2	B3	B3	B		6							WZGx	WZG_9_505750_Mch_B3		4	99			34	8		1,3,4,8,9,31,32,51,52,53		
60215264361	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	105	206	5	34	9				6		AB	12	C	48.3759	11.5961	AQ_9_505750_Mch_193			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C1	C1	C		6							WZGx	WZG_9_505750_Mch_C1		4	105			34	9		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
60215264362	A9	S	505,750	AQ	AQ_9_505750_Mch	AQ_9_505750_Mch	3589	28	4	106	206	5	34	10				6		AB	14	C	48.3759	11.5961	AQ_9_505750_Mch_193			b	3	62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204	S/W	193		4sp_DLZ_SW+SFS				cp_a9Nord_DeKonfig_2014-05-14.xls				b	3	C2	C2	C		6							WZGx	WZG_9_505750_Mch_C2		4	106			34	10		62,63,64,65,66,67,68,69,70,71,72,74,76,78,79,80,81,82,83,84,85,89,90,91,92,93,94,95,102,103,117,185,186,187,188,200,201,203,204		
