VT_HERKUNFT_ID;VT_KONFIG_VERSION;VT_LAUF_ID;UZ_ID;INTERN;QUERSCHNITT_ID;PROJEKT;BEZEICHNUNG;BAB;VON_KM;BIS_KM;VON_RICHTUNG;IN_RICHTUNG;FAHRTRICHTUNG;FR;ZWISCHEN_BEI_AS;UND_AS;FG;KNOTENNR;LOCATION;DIST;WGS84_BREITE;WGS84_LAENGE;ANZ_DETEKTOREN;LISTE_DE_KANAELE;LISTE_IDS_BETROFFENE_KONFIG_EINTRAEGE
ABDN;20200728;7;39;34;A003A293,9;SBA A3 östlich Tunnel;A 003 A 294,3;A3;294,36;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776592;10846;12;49,76291605;10,05965087;3;2,3,4;79521,79522,79523
ABDN;20200728;7;39;34;A003A295,2;SBA A3 östlich Tunnel;A 003 A 295,2;A3;294,98;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776601;10846;25;49,76291605;10,05965087;5;161,162,163,164,193;79755,79756,79809,79810,79811
ABDN;20200728;7;39;34;A003A295,2;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776601;10846;25;49,76291605;10,05965087;3;1,2,3;79812,79813,79814
ABDN;20200728;7;39;34;A003A295,2;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);1;2776601;10846;25;49,74288323;10,0209607;4;33,34,35,36;79816,79817,79818,79819
ABDN;20200728;7;39;34;A003A295,2a;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776601;10846;25;49,76291605;10,05965087;1;4;79815
ABDN;20200728;7;39;34;A003A295,2a;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776601;10846;25;49,74288323;10,0209607;11;33,34,35,36,97,98,99,105,106,107,195;79821,79822,80048,80049,80050,80051,80052,80053,80054,80055,80056
ABDN;20200728;7;39;34;A003A295,2a;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);3;2776601;10846;25;49,74288323;;1;1;79820
ABDN;20200728;7;39;34;A003A295,2b;SBA A3 östlich Tunnel;A 003 A 295,2;A3;295,28;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776601;10846;25;49,76291605;10,05965087;3;165,166,197;80057,80058,80059
ABDN;20200728;7;39;34;A003A295,9;SBA A3 östlich Tunnel;A 003 A 295,9;A3;295,655;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776607;10846;32;49,76291605;10,05965087;2;58,193;80100,80260
ABDN;20200728;7;39;34;A003A295,9;SBA A3 östlich Tunnel;A 003 A 295,6;A3;295,655;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776607;10846;32;49,76291605;10,05965087;3;2,3,4;80262,80263,80264
ABDN;20200728;7;39;34;A003A295,9;SBA A3 östlich Tunnel;A 003 A 295,9;A3;295,94;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776607;10846;32;49,76291605;10,05965087;3;57,161,162;80060,80061,80062
ABDN;20200728;7;39;34;A003A295,9;SBA A3 östlich Tunnel;A 003 A 295,9;A3;295,655;;Frankfurt;;Nürnberg;Süd/ West;;;6;2776607;10846;32;;;1;1;80261
ABDN;20200728;7;39;34;A003A296,1;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);1;2776610;10846;34;49,74804194;10,0351349;4;33,34,35,36;80265,80266,80267,80268
ABDN;20200728;7;39;34;A003A296,1a;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776610;10846;34;49,74804194;10,0351349;4;1,2,3,4;80273,80313,80314,80315
ABDN;20200728;7;39;34;A003A296,1a;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776610;10846;34;49,74804194;10,0351349;11;33,34,35,36,97,98,99,105,106,107,193;80317,80481,80482,80483,80484,80485,80486,80487,80513,80514,80515
ABDN;20200728;7;39;34;A003A296,1a;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);3;2776610;10846;34;49,74804194;10,0351349;4;36,39,40,41;80269,80270,80271,80272
ABDN;20200728;7;39;34;A003A296,1a;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Nürnberg;Frankfurt;Nürnberg;Nord/ Ost;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);3;2776610;10846;34;49,74804194;10,0351349;1;1;80316
ABDN;20200728;7;39;34;A003A296,1b;SBA A3 östlich Tunnel;A 003 A 296,1;A3;296,18;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776610;10846;34;49,74804194;10,0351349;3;161,162,195;80516,80517,80518
ABDN;20200728;7;39;34;A003A296,9;SBA A3 östlich Tunnel;A 003 A 296,9;A3;296,95;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776617;10846;42;49,76291605;10,05965087;2;161,193;80519,80520
ABDN;20200728;7;39;34;A003A296,9;SBA A3 östlich Tunnel;A 003 A 296,9;A3;296,95;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776617;10846;42;49,76291605;10,05965087;4;1,2,3,4;80629,80630,80631,80632
ABDN;20200728;7;39;34;A003A298,2;SBA A3 östlich Tunnel;A 003 A 298,2;A3;298,275;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);1;2776631;10846;55;49,75284791;10,04485053;3;33,34,35;80651,80652,80653
ABDN;20200728;7;39;34;A003A298,2;SBA A3 östlich Tunnel;A 003 A 298,2;A3;298,275;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);3;2776631;10846;55;49,75284791;10,04485053;1;1;80654
ABDN;20200728;7;39;34;A003A298,2;SBA A3 östlich Tunnel;A 003 A 298,2;A3;298,275;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);4;2776631;10846;55;49,75284791;10,04485053;8;33,34,35,97,98,105,106,193;80655,80656,80657,80658,80659,80660,80661,80662
ABDN;20200728;7;39;34;A003A298,2;SBA A3 östlich Tunnel;A 003 A 298,2;A3;298,275;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS 71 Würzburg/ Randersacker (B 13);AS 72 Rottendorf (B 8);6;2776631;10846;55;49,75284791;10,04485053;4;1,2,3,4;80172,80173,80663,80664
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;;Frankfurt;Nürnberg;Nord/ Ost;AS Rottendorf;;1;2776642;10846;66;;;3;73,129,145;78868,80030,80031
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;;Frankfurt;Nürnberg;Süd/ West;AS Rottendorf;;1;2776642;10846;66;;;1;97;79246
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Nürnberg;Frankfurt;Nürnberg;Nord/ Ost;AS Rottendorf;;1;2776642;10846;66;;;3;1,2,3;80027,80028,80029
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776642;10846;66;;;1;169;79245
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776642;10846;66;49,99133515;9,01780284;1;114;79244
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776642;10846;66;49,99164385;9,0168053;1;113;79243
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS Rottendorf;;1;2776642;10846;66;49,99173631;9,01755363;3;33,34,35;78869,79241,79242
ABDN;20200728;7;39;34;A003A299,3;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,3;A3;299,3;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS Rottendorf;;6;2776642;10846;66;49,99171591;9,01743391;3;1,2,3;79247,79248,79249
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;;Nürnberg;Nürnberg;Süd/ West;AS Rottendorf;;1;2776321;10845;2;;;1;161;79529
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;;Frankfurt;Nürnberg;Nord/ Ost;AS Rottendorf;;1;2776321;10845;2;;;3;65,81,137;79253,79306,79307
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Nürnberg;Frankfurt;Nürnberg;Nord/ Ost;AS Rottendorf;;1;2776321;10845;2;;;3;1,2,3;79250,79251,79252
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776321;10845;2;;;1;105;79528
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776321;10845;2;49,99133515;9,01780284;1;178;79312
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Frankfurt;;Nürnberg;Süd/ West;AS Rottendorf;;1;2776321;10845;2;49,99164385;9,0168053;1;177;79311
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS Rottendorf;;1;2776321;10845;2;49,99173631;9,01755363;3;33,34,35;79308,79309,79310
ABDN;20200728;7;39;34;A003A299,7;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 299,7;A3;299,7;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AS Rottendorf;;6;2776321;10845;2;49,99171591;9,01743391;3;1,2,3;79530,79531,79532
ABDN;20200728;7;39;34;A003A301,8b;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 301,8;A3;301,81;;;Nürnberg;Nürnberg;Süd/ West;AK Biebelried;;1;2776068;10844;4;49,99164385;9,0168053;1;161;80102
ABDN;20200728;7;39;34;A003A301,8b;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 301,8;A3;301,81;;;Nürnberg;Nürnberg;Süd/ West;AK Biebelried;;1;2776068;10844;4;49,99133515;9,01780284;2;169,170;80103,80104
ABDN;20200728;7;39;34;A003A301,8b;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 301,8;A3;301,8;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AK Biebelried;;6;2776068;10844;4;49,99171591;9,01743391;3;1,2,3;80105,80106,80107
ABDN;20200728;7;39;34;A003A301,8b;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 301,8;A3;301,8;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AK Biebelried;;1;2776068;10844;4;49,99173631;9,01755363;3;33,34,35;79895,79896,79897
ABDN;20200728;7;39;34;A003A301,8b;A3_A6_Umbau_Erweiterung_Messstellen_2012;A 003 A 301,8;A3;301,8;;Frankfurt;Nürnberg;Nürnberg;Süd/ West;AK Biebelried;;1;2776068;10844;4;;;1;177;80101
ABDN;20200728;7;37;38;A003A370,0;SBA A3 Erlangen;A003 B 370,0;A3;370,07;;Würzburg;Heödorf;Würzburg;Süd/ West;AS 81 Erlangen-West;;1;2773850;10835;90;49,63018977;10,91756788;1;97;79218
ABDN;20200728;7;37;38;A003A370,0;SBA A3 Erlangen;A003 B 370,0;A3;370,07;;Heödorf;Nürnberg;Würzburg;Süd/ West;AS 81 Erlangen-West;;1;2773850;10835;90;49,62962718;10,91777273;1;161;79219
ABDN;20200728;7;37;38;A003A370,0;SBA A3 Erlangen;A003 B 370,0;A3;370,07;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 81 Erlangen-West;;1;2773850;10835;90;49,62997025;10,91775139;2;33,34;79164,79165
ABDN;20200728;7;37;38;A003A377,4;SBA A3 Erlangen;A003 B 377,4;A3;377,44;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 82 Erlangen-Frauenaurach;;1;2773262;10833;14;49,56821304;10,940527;2;33,34;80299,80300
ABDN;20200728;7;37;38;A003A377,4;SBA A3 Erlangen;A003 B 377,4;A3;377,44;;Würzburg;Herzogenaurach;Würzburg;Süd/ West;AS 82 Erlangen-Frauenaurach;;1;2773262;10833;14;49,56832646;10,94006759;1;97;80303
ABDN;20200728;7;37;38;A003A377,4;SBA A3 Erlangen;A003 B 377,4;A3;377,44;;Erlangen;Nürnberg;Würzburg;Süd/ West;AS 82 Erlangen-Frauenaurach;;1;2773262;10833;14;49,56796688;10,94070248;1;169;80304
ABDN;20200728;7;37;38;A003A377,4;SBA A3 Erlangen;A003 B 377,4;A3;377,44;;Herzogenaurach;Nürnberg;Würzburg;Süd/ West;AS 82 Erlangen-Frauenaurach;;1;2773262;10833;14;49,56583448;10,9436766;1;161;80305
ABDN;20200728;7;24;38;A003A379,9;DZS 8+1;A 003 A 379,9;A3;379,933;;Würzburg;Nürnberg;Regensburg;Süd/ West;AS 82 Erlangen-Frauenaurach;83 Kreuz Fürth/ Erlangen (A73 (-));6;2773015;10832;23;49,55998721;10,98261832;1;1;83562
ABDN;20200728;7;24;38;A003A379,9;DZS 8+1;A 003 A 379,9;A3;379,933;;Würzburg;Nürnberg;Regensburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));AS 82 Erlangen-Frauenaurach;1;2773015;10832;23;49,56000373;10,98263176;2;33,34;83558,83559
ABDN;20200728;7;24;38;A003A379,9;DZS 8+1;A 003 A 379,9;A3;379,933;;;;Regensburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));AS 82 Erlangen-Frauenaurach;1;2773015;10832;23;;;1;57;83561
ABDN;20200728;7;37;38;A003A381,4;SBA A3 Erlangen;A003 B 381,4;A3;381,425;;Nürnberg;Nürnberg;Würzburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));;1;2772738;10831;2;49,55895539;10,99506638;1;161;80292
ABDN;20200728;7;37;38;A003A381,4;SBA A3 Erlangen;A003 B 381,4;A3;381,425;;Würzburg;Nürnberg;Würzburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));;1;2772738;10831;2;49,55918636;10,99492504;2;33,34;79190,79191
ABDN;20200728;7;37;38;A003A381,4;SBA A3 Erlangen;A003 B 381,4;A3;381,425;;Würzburg;Nürnberg;Würzburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));;1;2772738;10831;2;49,5591928;10,99489091;1;113;79192
ABDN;20200728;7;24;38;A003A384,4;DZS 8+1;A 003 A 384,4;A3;384,415;;Würzburg;Nürnberg;Regensburg;Süd/ West;83 Kreuz Fürth/ Erlangen (A73 (-));AS 84 Erlangen-Tennenlohe (B4);1;2772768;10831;32;49,54105449;11,0224616;3;33,34,35;83624,83625,83626
ABDN;20200728;7;37;38;A003A384,7;SBA A3 Erlangen;A003 B 384,7;A3;384,77;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);;1;2772771;10831;35;49,53720336;11,03387749;1;113;79126
ABDN;20200728;7;37;38;A003A384,7;SBA A3 Erlangen;A003 B 384,7;A3;384,77;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);;1;2772771;10831;35;49,53726972;11,03394453;3;33,34,35;79119,79120,79121
ABDN;20200728;7;37;38;A003A384,7;SBA A3 Erlangen;A003 B 384,7;A3;384,77;;Nürnberg;Nürnberg;Würzburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);;1;2772771;10831;35;49,53698226;11,0341181;1;161;79129
ABDN;20200728;7;37;38;A003A384,7;SBA A3 Erlangen;A003 B 384,7;A3;384,77;;Würzburg;Erlangen;Würzburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);;1;2772771;10831;35;49,53714477;11,03350576;1;105;79128
ABDN;20200728;7;37;38;A003A384,7;SBA A3 Erlangen;A003 B 384,7;A3;384,77;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);;1;2772771;10831;35;49,53606384;11,03115834;1;97;79127
ABDN;20200728;7;37;38;A003A388,6;SBA A3 Erlangen;A003 B 388,6;A3;388,643;;;;Regensburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);AS 85 Nürnberg-Nord (B2);1;2772517;10830;36;;;3;33,34,35;83939,83940,83941
ABDN;20200728;7;37;38;A003A388,6;SBA A3 Erlangen;A003 B 388,6;A3;388,643;;;;Regensburg;Süd/ West;AS 84 Erlangen-Tennenlohe (B4);AS 85 Nürnberg-Nord (B2);6;2772517;10830;36;;;3;1,2,3;83942,83943,83944
ABDN;20200728;7;37;38;A003A393,9;SBA A3 Erlangen;A003 B 393,9;A3;393,94;;Würzburg;Nürnberg;Würzburg;Süd/ West;AS 85 Nürnberg-Nord (B2);;1;2772226;10829;2;49,49734575;11,13311887;1;97;83933
ABDN;20200728;7;37;38;A003A393,9;SBA A3 Erlangen;A003 B 393,9;A3;393,94;;Würzburg;Regensburg;Würzburg;Süd/ West;AS 85 Nürnberg-Nord (B2);;1;2772226;10829;2;49,49876468;11,13662826;3;33,34,35;83871,83872,83873
ABDN;20200728;7;37;38;A003A393,9;SBA A3 Erlangen;A003 B 393,9;A3;393,94;;Würzburg;Heroldsberg;Würzburg;Süd/ West;AS 85 Nürnberg-Nord (B2);;1;2772226;10829;2;49,49877463;11,13621534;1;105;83934
ABDN;20200728;7;37;38;A003A393,9;SBA A3 Erlangen;A003 B 393,9;A3;393,94;;Nürnberg;Regensburg;Würzburg;Süd/ West;AS 85 Nürnberg-Nord (B2);;1;2772226;10829;2;49,49848742;11,13680348;1;161;83935
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Lauf;Würzburg;Regensburg;Nord/ Ost;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,4766279;11,17863313;1;129;83596
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Nürnberg;Regensburg;Regensburg;Süd/ West;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,47611448;11,17751199;1;161;83597
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Würzburg;Nürnberg;Regensburg;Süd/ West;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,47653313;11,17694901;1;97;83595
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Würzburg;Regensburg;Regensburg;Süd/ West;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,47638123;11,17738315;3;33,34,35;83591,83592,83593
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Würzburg;Regensburg;Regensburg;Süd/ West;AS 86 Nürnberg/ Berhingersdorf (B14);;6;2771850;10827;138;49,47634616;11,17731733;3;1,2,3;83598,83677,83678
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Regensburg;Lauf;Regensburg;Nord/ Ost;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,47672263;11,17815571;1;65;83594
ABDN;20200728;7;40;31;A003A397,8;NBA Nürnberg-Ost;A003A397,8;A3;397,8;;Regensburg;Würzburg;Regensburg;Nord/ Ost;AS 86 Nürnberg/ Berhingersdorf (B14);;1;2771850;10827;138;49,47645349;11,1779105;3;1,2,3;83588,83589,83590
ABDN;20200728;7;40;31;A003A401,3;DZS 8+1;A 003 A 401,3;A3;401,3;;Würzburg;Regensburg;Regensburg;Süd/ West;AS 87 Mögeldorf;88 Kreuz Nürnberg (A9(51)) ;1;2771605;10826;149;49,46610063;11,21793154;3;33,34,35;83749,83750,83751
ABDN;20200728;7;40;31;A003A401,3;DZS 8+1;A 003 A 401,3;A3;401,3;;Würzburg;Regensburg;Regensburg;Süd/ West;AS 87 Mögeldorf;88 Kreuz Nürnberg (A9(51)) ;6;2771605;10826;149;49,46604661;11,21794505;2;1,2;83752,83753
ABDN;20200728;7;40;31;A003A401,3;DZS 8+1;A 003 A 401,3;A3;401,3;;Regensburg;Würzburg;Regensburg;Nord/ Ost;88 Kreuz Nürnberg (A9(51)) ;AS 87 Mögeldorf;1;2771605;10826;149;49,46641597;11,21785158;3;1,2,3;83746,83747,83748
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Amberg;Nürnberg;Regensburg;Nord/ Ost;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40658638;11,29630966;1;129;83668
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Nürnberg;Nürnberg;Regensburg;Süd/ West;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40679939;11,29469721;1;97;83666
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Nürnberg;Regensburg;Regensburg;Süd/ West;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40685746;11,29471894;1;113;83667
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Nürnberg;Regensburg;Regensburg;Süd/ West;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40689914;11,29487646;2;33,34;83664,83665
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Nürnberg;Regensburg;Regensburg;Süd/ West;89 Kreuz Altdorf (A6 (61));;6;2771332;10825;132;49,40626301;11,29545556;3;1,2,3;83670,83671,83672
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Regensburg;Nürnberg;Regensburg;Nord/ Ost;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40658726;11,29585614;2;1,2;83606,83663
ABDN;20200728;7;40;31;A003A410,5;NBA Nürnberg-Ost;A003A410,5;A3;410,5;;Regensburg;Nürnberg;Regensburg;Nord/ Ost;89 Kreuz Altdorf (A6 (61));;1;2771332;10825;132;49,40665348;11,29597428;1;145;83669
ABDN;20200728;7;40;31;A003A428,2;DZS 8+1;A 003 A 428,2;A3;428,2;;Nürnberg;Regensburg;Regensburg;Süd/ West;AS 92 Neumarkt/ Opf. (B299);AS 93 Velburg;1;2770419;10821;243;49,31507729;11,4797702;2;33,34;82658,82659
ABDN;20200728;7;40;31;A003A428,2;DZS 8+1;A 003 A 428,2;A3;428,2;;Nürnberg;Regensburg;Regensburg;Süd/ West;AS 92 Neumarkt/ Opf. (B299);AS 93 Velburg;6;2770419;10821;243;49,31571216;11,47693781;1;1;82660
ABDN;20200728;7;40;31;A003A428,2;DZS 8+1;A 003 A 428,2;A3;428,2;;Regensburg;Nürnberg;Regensburg;Nord/ Ost;AS 93 Velburg;AS 92 Neumarkt/ Opf. (B299);1;2770419;10821;243;49,31585313;11,47773735;2;1,2;82656,82657
ABDN;20200728;7;27;32;A003B204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;56 Seligenstädter Dreieck (A45(47));;1;2781250;10864;66;49,99428812;9,01247821;3;1,2,3;83921,83922,83923
ABDN;20200728;7;27;32;A003B204,3;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 204,3;A3;204,3;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;56 Seligenstädter Dreieck (A45(47));;1;2781250;10864;66;49,99489467;9,01141359;1;129;83927
ABDN;20200728;7;27;32;A003B205,7;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 205,7;A3;205,679;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;56 Seligenstädter Dreieck (A45(47));AS 57 Stockstadt (B469);1;2780940;10863;12;49,98842443;9,02994682;3;1,2,3;79929,79930,79931
ABDN;20200728;7;27;32;A003B207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);1;2780678;10862;6;49,99023725;9,06008327;2;145,146;79286,79287
ABDN;20200728;7;27;32;A003B207,8;SBA A3 Stockstadt (Umrüst. 2008);A 003 A 207,8;A3;207,84;;Würzburg;Frankfurt;Würzburg;Nord/ Ost;AS 57 Stockstadt (B469);AS 58 Aschaffenburg/ West (B8);1;2780678;10862;6;49,99020292;9,06010154;3;1,2,3;79280,79281,79282
ABDN;20200728;7;27;32;A003B215,4;Einhausung Hösbach;A 003 B 215,4;A3;215,356;;Würzburg;Frankfurt;Frankfurt;Nord/ Ost;AS 59 Aschaffenburg/ Ost (B26);AS 58 Aschaffenburg/ West (B8);1;2780481;10861;65;;;4;1,2,3,194;83336,83337,83338,83339
