2026-01-09T16:13:45.700106500Z
ID_CLASS	ID_PERM	ID_NAME	TLS_KNOTENNUMMER	TLS_LOC	TLS_DIST	TLS_FG	TLS_DE	FD	TLS_PORT	TLS_SLAVE	TLS_EAK	TLS_EA	TLS_WZGTYP	TLS_ZEICHENSATZ	TLS_ANZEIGEPRINZIP	TLS_HERSTELLER	TLS_TYP	TLS_REF	TLS_FAHRTR	LOC_LANE	LOC_WGS84_COOR_LAT	LOC_WGS84_COOR_LONG	LOC_ID_ASFiNAG	EFH	TLS_IFACEKEY
UFD	ude.wud_93_196250_mch_hk_33.m.de	WUD_93_196250_Mch_HK	9316588	36392	236	3	33		205	2	33						61	sst.sst_93_196250_mch.m.de					A93																				
VLT	vlt.bms_93_196250_mch_redusm_36.m.de	BMS_93_196250_Mch_ReduSM	9316588	36392	236	6	36		205	2	32						128	sst.sst_93_196250_mch.m.de					A93																				
VLT	vlt.bms_93_196250_mch_redufg4_37.m.de	BMS_93_196250_Mch_ReduFG4	9316588	36392	236	6	37		205	2	32						128	sst.sst_93_196250_mch.m.de					A93																				
VLT	vlt.bms_93_196250_mch_temp_34.m.de	BMS_93_196250_Mch_Temp	9316588	36392	236	6	34		205	2	32						49	sst.sst_93_196250_mch.m.de					A93																				
VLT	vlt.bms_93_196250_mch_tuer_33.m.de	BMS_93_196250_Mch_Tuer	9316588	36392	236	6	33		205	2	32						48	sst.sst_93_196250_mch.m.de					A93																				
VLT	vlt.bms_93_196250_mch_netz_35.m.de	BMS_93_196250_Mch_Netz	9316588	36392	236	6	35		205	2	32						51	sst.sst_93_196250_mch.m.de					A93																				
EQ	mq.mq_93_196250_mch.m.de	MQ_93_196250_Mch	9316588	36392	236	1	0		205	2	32						0						A93																				
MQ	vde.det_93_196250_mch_h1_33.m.de	DET_93_196250_Mch_H1	9316588	36392	236	1	33		205	2	32						0	mq.mq_93_196250_mch.m.de		F1			A93																				
MQ	vde.det_93_196250_mch_h2_34.m.de	DET_93_196250_Mch_H2	9316588	36392	236	1	34		205	2	32						0	mq.mq_93_196250_mch.m.de		F2			A93																				
SST	sst.sst_93_196360_mch.m.de	SST_93_196360_Mch	9316592	36392	240	254	0		205	3	0						0	ib.sst_93_196045_mch.m.de					A93																				
VLT	vlt.bms_93_196360_mch_tuer_33.m.de	BMS_93_196360_Mch_Tuer	9316592	36392	240	6	33		205	3	32						48	sst.sst_93_196360_mch.m.de					A93																				
VLT	vlt.bms_93_196360_mch_temp_34.m.de	BMS_93_196360_Mch_Temp	9316592	36392	240	6	34		205	3	32						49	sst.sst_93_196360_mch.m.de					A93																				
VLT	vlt.bms_93_196360_mch_redufg4_37.m.de	BMS_93_196360_Mch_ReduFG4	9316592	36392	240	6	37		205	3	32						128	sst.sst_93_196360_mch.m.de					A93																				
VLT	vlt.bms_93_196360_mch_netz_35.m.de	BMS_93_196360_Mch_Netz	9316592	36392	240	6	35		205	3	32						51	sst.sst_93_196360_mch.m.de					A93																				
VLT	vlt.bms_93_196360_mch_redusm_36.m.de	BMS_93_196360_Mch_ReduSM	9316592	36392	240	6	36		205	3	32						128	sst.sst_93_196360_mch.m.de					A93																				
EQ	mq.mq_93_196360_mch.m.de	MQ_93_196360_Mch	9316592	36392	240	1	0		205	3	32						0						A93																				
MQ	vde.det_93_196360_mch_h2_34.m.de	DET_93_196360_Mch_H2	9316592	36392	240	1	34		205	3	32						0	mq.mq_93_196360_mch.m.de		F2			A93																				
MQ	vde.det_93_196360_mch_h1_33.m.de	DET_93_196360_Mch_H1	9316592	36392	240	1	33		205	3	32						0	mq.mq_93_196360_mch.m.de		F1			A93																				
WVZ	wzg.cluster_aq_93_196360_mch_193.m.de	CLUSTER_AQ_93_196360_Mch	9316592	36392	240	4	193		205	3	33						0						A93																				
AQ	aq.aq_93_196360_mch.m.de	AQ_93_196360_Mch	9316592	36392	240	4	0		205	3	33						1	wzg.cluster_aq_93_196360_mch_193.m.de					A93																				
WVZ	wzg.wzg_93_196360_mch_a1_33.m.de	WZG_93_196360_Mch_A1	9316592	36392	240	4	33		205	3	33						1	aq.aq_93_196360_mch.m.de		F1			A93	0																			
WVZ	wzg.wzg_93_196360_mch_z131_bl1_161.m.de	WZG_93_196360_Mch_Z131_Bl1	9316592	36392	240	4	161		205	3	33						5	aq.aq_93_196360_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_196360_mch_z131_bl2_162.m.de	WZG_93_196360_Mch_Z131_Bl2	9316592	36392	240	4	162		205	3	33						5	aq.aq_93_196360_mch.m.de		IS			A93	0																			
WVZ	wzg.wzg_93_196360_mch_b1_97.m.de	WZG_93_196360_Mch_B1	9316592	36392	240	4	97		205	3	33						2	aq.aq_93_196360_mch.m.de		F2/F1			A93	0																			
WVZ	wzg.wzg_93_196360_mch_z131_b1_163.m.de	WZG_93_196360_Mch_Z131_B1	9316592	36392	240	4	163		205	3	33						2	aq.aq_93_196360_mch.m.de		AS			A93	1																			
WVZ	wzg.wzg_93_196360_mch_z131_c1_165.m.de	WZG_93_196360_Mch_Z131_C1	9316592	36392	240	4	165		205	3	33						3	aq.aq_93_196360_mch.m.de		AS			A93	2																			
WVZ	wzg.wzg_93_196360_mch_z131_b2_164.m.de	WZG_93_196360_Mch_Z131_B2	9316592	36392	240	4	164		205	3	33						2	aq.aq_93_196360_mch.m.de		IS			A93	1																			
WVZ	wzg.wzg_93_196360_mch_z131_c2_166.m.de	WZG_93_196360_Mch_Z131_C2	9316592	36392	240	4	166		205	3	33						3	aq.aq_93_196360_mch.m.de		IS			A93	2																			
WVZ	wzg.wzg_93_196360_mch_c1_105.m.de	WZG_93_196360_Mch_C1	9316592	36392	240	4	105		205	3	33						3	aq.aq_93_196360_mch.m.de		F2/F1			A93	1																			
WVZ	wzg.wzg_93_196360_mch_a2_34.m.de	WZG_93_196360_Mch_A2	9316592	36392	240	4	34		205	3	33						1	aq.aq_93_196360_mch.m.de		F2			A93	0																			
UFD	ude.wud_93_196360_mch_hk_33.m.de	WUD_93_196360_Mch_HK	9316592	36392	240	3	33		205	3	33						61	sst.sst_93_196360_mch.m.de					A93																				
SST	sst.sst_93_196485_mch.m.de	SST_93_196485_Mch	9316597	36392	245	254	0		205	4	0						0	ib.sst_93_196045_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_netz_35.m.de	BMS_93_196485_Mch_Netz	9316597	36392	245	6	35		205	4	32						51	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_tuer_33.m.de	BMS_93_196485_Mch_Tuer	9316597	36392	245	6	33		205	4	32						48	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_hoeko_40.m.de	BMS_93_196485_Mch_HoeKo	9316597	36392	245	6	40		205	4	32						128	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_redusm_36.m.de	BMS_93_196485_Mch_ReduSM	9316597	36392	245	6	36		205	4	32						128	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196506_mch_quiths1_39.m.de	BMS_93_196506_Mch_QuitHS1	9316597	36392	245	6	39		205	4	32						129	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_redufg4_37.m.de	BMS_93_196485_Mch_ReduFG4	9316597	36392	245	6	37		205	4	32						128	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196491_mch_quiths1_38.m.de	BMS_93_196491_Mch_QuitHS1	9316597	36392	245	6	38		205	4	32						129	sst.sst_93_196485_mch.m.de					A93																				
VLT	vlt.bms_93_196485_mch_temp_34.m.de	BMS_93_196485_Mch_Temp	9316597	36392	245	6	34		205	4	32						49	sst.sst_93_196485_mch.m.de					A93																				
EQ	mq.mq_93_as40_0052_hm.m.de	MQ_93_AS40_0052_HM	9316597	36392	245	1	0		205	4	32						0						A93																				
MQ	vde.det_93_as40_0052_hm_e2_162.m.de	DET_93_AS40_0052_HM_E2	9316597	36392	245	1	162		205	4	32						0	mq.mq_93_as40_0052_hm.m.de		F2			A93																				
MQ	vde.det_93_as40_0052_hm_e1_161.m.de	DET_93_AS40_0052_HM_E1	9316597	36392	245	1	161		205	4	32						0	mq.mq_93_as40_0052_hm.m.de		F1			A93																				
EQ	mq.mq_93_196490_hof.m.de	MQ_93_196490_Hof	9316597	36392	245	1	0		205	4	40						0						A93																				
MQ	vde.det_93_196490_hof_h1_1.m.de	DET_93_196490_Hof_H1	9316597	36392	245	1	1		205	4	40						0	mq.mq_93_196490_hof.m.de		F1			A93																				
MQ	vde.det_93_196490_hof_h2_2.m.de	DET_93_196490_Hof_H2	9316597	36392	245	1	2		205	4	40						0	mq.mq_93_196490_hof.m.de		F2			A93																				
WVZ	wzg.cluster_hs_93_196491_mch_195.m.de	CLUSTER_HS_93_196491_Mch	9316597	36392	245	4	195		205	4	34						0						A93																				
AQ	aq.hs_93_196491_mch.m.de	HS_93_196491_Mch	9316597	36392	245	4	0		205	4	34						1	wzg.cluster_hs_93_196491_mch_195.m.de					A93																				
WVZ	wzg.hs_93_196491_mch_hs1_167.m.de	HS_93_196491_Mch_HS1	9316597	36392	245	4	167		205	4	34						15	aq.hs_93_196491_mch.m.de		AS			A93	0																			
WVZ	wzg.cluster_aq_93_196490_mch_193.m.de	CLUSTER_AQ_93_196490_Mch	9316597	36392	245	4	193		205	4	33						0						A93																				
AQ	aq.aq_93_196490_mch.m.de	AQ_93_196490_Mch	9316597	36392	245	4	0		205	4	33						1	wzg.cluster_aq_93_196490_mch_193.m.de					A93																				
WVZ	wzg.aq_93_196490_mch_lsa2_162.m.de	AQ_93_196490_Mch_LSA2	9316597	36392	245	4	162		205	4	33						18	aq.aq_93_196490_mch.m.de		IS			A93	0																			
WVZ	wzg.aq_93_196490_mch_lsa1_161.m.de	AQ_93_196490_Mch_LSA1	9316597	36392	245	4	161		205	4	33						18	aq.aq_93_196490_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_196490_mch_brand1_226.m.de	WZG_93_196490_Mch_BRAND1	9316597	36392	245	4	226		205	4	33						0	aq.aq_93_196490_mch.m.de		F1			A93	0																			
UFD	ude.wud_93_196490_mch_hk_33.m.de	WUD_93_196490_Mch_HK	9316597	36392	245	3	33		205	4	33						61	sst.sst_93_196485_mch.m.de					A93																				
WVZ	wzg.cluster_dlz_93_196490_hof_194.m.de	CLUSTER_DLZ_93_196490_Hof	9316597	36392	245	4	194		205	4	36						0						A93																				
AQ	aq.dlz_93_196490_hof.m.de	DLZ_93_196490_Hof	9316597	36392	245	4	0		205	4	36						1	wzg.cluster_dlz_93_196490_hof_194.m.de					A93																				
WVZ	wzg.dlz_93_196490_hof_dlz1_1.m.de	DLZ_93_196490_Hof_DLZ1	9316597	36392	245	4	1		205	4	36						19	aq.dlz_93_196490_hof.m.de		F1			A93	0																			
WVZ	wzg.dlz_93_196490_hof_dlz2_2.m.de	DLZ_93_196490_Hof_DLZ2	9316597	36392	245	4	2		205	4	36						19	aq.dlz_93_196490_hof.m.de		F2			A93	0																			
UFD	ude.wud_93_196490_hof_hk_1.m.de	WUD_93_196490_Hof_HK	9316597	36392	245	3	1		205	4	36						61	sst.sst_93_196485_mch.m.de					A93																				
WVZ	wzg.cluster_hs_93_196506_mch_197.m.de	CLUSTER_HS_93_196506_Mch	9316597	36392	245	4	197		205	4	35						0						A93																				
AQ	aq.hs_93_196506_mch.m.de	HS_93_196506_Mch	9316597	36392	245	4	0		205	4	35						1	wzg.cluster_hs_93_196506_mch_197.m.de					A93																				
WVZ	wzg.hs_93_196506_mch_hs1_168.m.de	HS_93_196506_Mch_HS1	9316597	36392	245	4	168		205	4	35						15	aq.hs_93_196506_mch.m.de		AS			A93	0																			
SST	sst.sst_93_as40_0204_hm.m.de	SST_93_AS40_0204_HM	9316605	36392	253	254	0		205	5	0						0	ib.sst_93_196045_mch.m.de					A93																				
WVZ	wzg.cluster_aq_93_as40_0214_hm_193.m.de	CLUSTER_AQ_93_AS40_0214_HM	9316605	36392	253	4	193		205	5	33						0						A93																				
AQ	aq.aq_93_as40_0214_hm.m.de	AQ_93_AS40_0214_HM	9316605	36392	253	4	0		205	5	33						1	wzg.cluster_aq_93_as40_0214_hm_193.m.de					A93																				
WVZ	wzg.aq_93_as40_0214_hm_lsa3_167.m.de	AQ_93_AS40_0214_HM_LSA3	9316605	36392	253	4	167		205	5	33						18	aq.aq_93_as40_0214_hm.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_as40_0214_hm_brand1_226.m.de	WZG_93_AS40_0214_HM_BRAND1	9316605	36392	253	4	226		205	5	33						0	aq.aq_93_as40_0214_hm.m.de		F1			A93	0																			
WVZ	wzg.aq_93_as40_0214_hm_lsa1_161.m.de	AQ_93_AS40_0214_HM_LSA1	9316605	36392	253	4	161		205	5	33						18	aq.aq_93_as40_0214_hm.m.de		AS			A93	0																			
WVZ	wzg.aq_93_as40_0214_hm_lsa2_162.m.de	AQ_93_AS40_0214_HM_LSA2	9316605	36392	253	4	162		205	5	33						18	aq.aq_93_as40_0214_hm.m.de		IS			A93	0																			
UFD	ude.wud_93_as40_0214_hm_hk_33.m.de	WUD_93_AS40_0214_HM_HK	9316605	36392	253	3	33		205	5	33						61	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0204_hm_netz_35.m.de	BMS_93_AS40_0204_HM_Netz	9316605	36392	253	6	35		205	5	32						51	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0204_hm_redufg4_37.m.de	BMS_93_AS40_0204_HM_ReduFG4	9316605	36392	253	6	37		205	5	32						128	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0204_hm_tuer_33.m.de	BMS_93_AS40_0204_HM_Tuer	9316605	36392	253	6	33		205	5	32						48	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0204_hm_temp_34.m.de	BMS_93_AS40_0204_HM_Temp	9316605	36392	253	6	34		205	5	32						49	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0222_hm_quiths1_38.m.de	BMS_93_AS40_0222_HM_QuitHS1	9316605	36392	253	6	38		205	5	32						129	sst.sst_93_as40_0204_hm.m.de					A93																				
VLT	vlt.bms_93_as40_0204_hm_redusm_36.m.de	BMS_93_AS40_0204_HM_ReduSM	9316605	36392	253	6	36		205	5	32						128	sst.sst_93_as40_0204_hm.m.de					A93																				
WVZ	wzg.cluster_hs_93_as40_0222_hm_195.m.de	CLUSTER_HS_93_AS40_0222_HM	9316605	36392	253	4	195		205	5	34						0						A93																				
AQ	aq.hs_93_as40_0222_hm.m.de	HS_93_AS40_0222_HM	9316605	36392	253	4	0		205	5	34						1	wzg.cluster_hs_93_as40_0222_hm_195.m.de					A93																				
WVZ	wzg.hs_93_as40_0222_hm_hs1_168.m.de	HS_93_AS40_0222_HM_HS1	9316605	36392	253	4	168		205	5	34						15	aq.hs_93_as40_0222_hm.m.de		AS			A93	0																			
SST	sst.sst_93_196780_hof_1.m.de	SST_93_196780_Hof_1	9306607	36353	239	254	0		205	6	0						0	ib.sst_93_196045_mch.m.de					A93																				
VLT	vlt.bms_93_196780_hof_1_redufg4_37.m.de	BMS_93_196780_Hof_1_ReduFG4	9306607	36353	239	6	37		205	6	32						128	sst.sst_93_196780_hof_1.m.de					A93																				
VLT	vlt.bms_93_196780_hof_1_redusm_36.m.de	BMS_93_196780_Hof_1_ReduSM	9306607	36353	239	6	36		205	6	32						128	sst.sst_93_196780_hof_1.m.de					A93																				
VLT	vlt.bms_93_196780_hof_1_netz_35.m.de	BMS_93_196780_Hof_1_Netz	9306607	36353	239	6	35		205	6	32						51	sst.sst_93_196780_hof_1.m.de					A93																				
VLT	vlt.bms_93_196780_hof_1_temp_34.m.de	BMS_93_196780_Hof_1_Temp	9306607	36353	239	6	34		205	6	32						49	sst.sst_93_196780_hof_1.m.de					A93																				
VLT	vlt.bms_93_196780_hof_1_tuer_33.m.de	BMS_93_196780_Hof_1_Tuer	9306607	36353	239	6	33		205	6	32						48	sst.sst_93_196780_hof_1.m.de					A93																				
EQ	mq.mq_93_196780_mch.m.de	MQ_93_196780_Mch	9306607	36353	239	1	0		205	6	32						0						A93																				
MQ	vde.det_93_196780_mch_h1_33.m.de	DET_93_196780_Mch_H1	9306607	36353	239	1	33		205	6	32						0	mq.mq_93_196780_mch.m.de		F1			A93																				
MQ	vde.det_93_196780_mch_h2_34.m.de	DET_93_196780_Mch_H2	9306607	36353	239	1	34		205	6	32						0	mq.mq_93_196780_mch.m.de		F2			A93																				
EQ	mq.mq_93_196780_mch_e.m.de	MQ_93_196780_Mch_E	9306607	36353	239	1	0		205	6	32						0						A93																				
MQ	vde.det_93_196780_mch_h3_161.m.de	DET_93_196780_Mch_H3	9306607	36353	239	1	161		205	6	32						0	mq.mq_93_196780_mch_e.m.de		F3			A93																				
WVZ	wzg.cluster_aq_clfe_frw_193.m.de	CLUSTER_AQ_CLFE_FRW	9306607	36353	239	4	193		205	6	33						0						A93																				
AQ	aq.aq_clfe_frw.m.de	AQ_CLFE_FRW	9306607	36353	239	4	0		205	6	33						1	wzg.cluster_aq_clfe_frw_193.m.de					A93																				
WVZ	wzg.wzg_clfe_frw_gesperrt_164.m.de	WZG_CLFE_FRW_gesperrt	9306607	36353	239	4	164		205	6	33						0	aq.aq_clfe_frw.m.de		IS			A93	2																			
WVZ	wzg.wzg_clfe_frw_bl_161.m.de	WZG_CLFE_FRW_Bl	9306607	36353	239	4	161		205	6	33						5	aq.aq_clfe_frw.m.de		AS			A93	0																			
UFD	ude.wud_clfe_frw_hk_34.m.de	WUD_CLFE_FRW_HK	9306607	36353	239	3	34		205	6	33						61	sst.sst_93_196780_hof_1.m.de					A93																				
UFD	ude.wud_clfe_fro_hk_33.m.de	WUD_CLFE_FRO_HK	9306607	36353	239	3	33		205	6	33						61	sst.sst_93_196780_hof_1.m.de					A93																				
WVZ	wzg.cluster_aq_clfe_fro_199.m.de	CLUSTER_AQ_CLFE_FRO	9306607	36353	239	4	199		205	6	36						0						A93																				
AQ	aq.aq_clfe_fro.m.de	AQ_CLFE_FRO	9306607	36353	239	4	0		205	6	36						1	wzg.cluster_aq_clfe_fro_199.m.de					A93																				
WVZ	wzg.wzg_clfe_fro_bl_162.m.de	WZG_CLFE_FRO_Bl	9306607	36353	239	4	162		205	6	36						5	aq.aq_clfe_fro.m.de		IS			A93	0																			
WVZ	wzg.wzg_clfe_fro_gesperrt_163.m.de	WZG_CLFE_FRO_gesperrt	9306607	36353	239	4	163		205	6	36						0	aq.aq_clfe_fro.m.de		AS			A93	1																			
WVZ	wzg.cluster_lsa_93_196780_mch_195.m.de	CLUSTER_LSA_93_196780_Mch	9306607	36353	239	4	195		205	6	34						0						A93																				
AQ	aq.dlz_93_196840_mch.m.de	DLZ_93_196840_Mch	9306607	36353	239	4	0		205	6	34						1	wzg.cluster_lsa_93_196780_mch_195.m.de					A93																				
WVZ	wzg.dlz_93_196840_mch_dlz2_gv_2.m.de	DLZ_93_196840_Mch_DLZ2_GV	9306607	36353	239	4	2		205	6	34						19	aq.dlz_93_196840_mch.m.de		F2			A93																				
WVZ	wzg.dlz_93_196840_mch_dlz1_gv_1.m.de	DLZ_93_196840_Mch_DLZ1_GV	9306607	36353	239	4	1		205	6	34						19	aq.dlz_93_196840_mch.m.de		F1			A93																				
WVZ	wzg.dlz_93_196840_mch_dlz3_gv_3.m.de	DLZ_93_196840_Mch_DLZ3_GV	9306607	36353	239	4	3		205	6	34						19	aq.dlz_93_196840_mch.m.de		F3			A93																				
AQ	aq.lsa_93_196780_mch.m.de	LSA_93_196780_Mch	9306607	36353	239	4	0		205	6	34						1	wzg.cluster_lsa_93_196780_mch_195.m.de					A93																				
WVZ	wzg.dlz_93_196780_mch_dlz3_40.m.de	DLZ_93_196780_Mch_DLZ3	9306607	36353	239	4	40		205	6	34						19	aq.lsa_93_196780_mch.m.de		F3			A93	0																			
WVZ	wzg.lsa_93_196780_mch_lsa1_33.m.de	LSA_93_196780_Mch_LSA1	9306607	36353	239	4	33		205	6	34						18	aq.lsa_93_196780_mch.m.de		AS			A93	0																			
WVZ	wzg.dlz_93_196780_mch_dlz2_39.m.de	DLZ_93_196780_Mch_DLZ2	9306607	36353	239	4	39		205	6	34						19	aq.lsa_93_196780_mch.m.de		F2			A93	0																			
WVZ	wzg.dlz_93_196780_mch_dlz1_38.m.de	DLZ_93_196780_Mch_DLZ1	9306607	36353	239	4	38		205	6	34						19	aq.lsa_93_196780_mch.m.de		F1			A93	0																			
WVZ	wzg.cluster_aq_93_196840_mch_197.m.de	CLUSTER_AQ_93_196840_Mch	9306607	36353	239	4	197		205	6	35						0						A93																				
AQ	aq.aq_93_196840_mch.m.de	AQ_93_196840_Mch	9306607	36353	239	4	0		205	6	35						1	wzg.cluster_aq_93_196840_mch_197.m.de					A93																				
WVZ	wzg.wzg_93_196840_mch_c2_106.m.de	WZG_93_196840_Mch_C2	9306607	36353	239	4	106		205	6	35						3	aq.aq_93_196840_mch.m.de		F3/F2			A93	1																			
WVZ	wzg.wzg_93_196840_mch_c1_105.m.de	WZG_93_196840_Mch_C1	9306607	36353	239	4	105		205	6	35						3	aq.aq_93_196840_mch.m.de		AS			A93	1																			
WVZ	wzg.wzg_93_196840_mch_b1_97.m.de	WZG_93_196840_Mch_B1	9306607	36353	239	4	97		205	6	35						2	aq.aq_93_196840_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_196840_mch_a2_42.m.de	WZG_93_196840_Mch_A2	9306607	36353	239	4	42		205	6	35						1	aq.aq_93_196840_mch.m.de		F2			A93	0																			
WVZ	wzg.wzg_93_196840_mch_a1_41.m.de	WZG_93_196840_Mch_A1	9306607	36353	239	4	41		205	6	35						1	aq.aq_93_196840_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_196840_mch_b2_98.m.de	WZG_93_196840_Mch_B2	9306607	36353	239	4	98		205	6	35						2	aq.aq_93_196840_mch.m.de		F3/F2			A93	0																			
SST	sst.sst_93_197440_hof_2.m.de	SST_93_197440_Hof_2	9306632	36354	8	254	0		205	8	0						0	ib.sst_93_196045_mch.m.de					A93																				
EQ	mq.mq_93_197470_mch_a.m.de	MQ_93_197470_Mch_A	9306632	36354	8	1	0		205	8	40						0						A93																				
MQ	vde.det_93_197470_mch_h3_97.m.de	DET_93_197470_Mch_H3	9306632	36354	8	1	97		205	8	40						0	mq.mq_93_197470_mch_a.m.de		F3			A93																				
EQ	mq.mq_93_197470_mch.m.de	MQ_93_197470_Mch	9306632	36354	8	1	0		205	8	40						0						A93																				
MQ	vde.det_93_197470_mch_h2_37.m.de	DET_93_197470_Mch_H2	9306632	36354	8	1	37		205	8	40						0	mq.mq_93_197470_mch.m.de		F2			A93																				
MQ	vde.det_93_197470_mch_h1_36.m.de	DET_93_197470_Mch_H1	9306632	36354	8	1	36		205	8	40						0	mq.mq_93_197470_mch.m.de		F1			A93																				
WVZ	wzg.cluster_lsa_93_197460_mch_195.m.de	CLUSTER_LSA_93_197460_Mch	9306632	36354	8	4	195		205	8	34						0						A93																				
AQ	aq.lsa_93_197460_mch.m.de	LSA_93_197460_Mch	9306632	36354	8	4	0		205	8	34						1	wzg.cluster_lsa_93_197460_mch_195.m.de					A93																				
WVZ	wzg.lsa_93_197460_mch_lsa1_gv_41.m.de	LSA_93_197460_Mch_LSA1_GV	9306632	36354	8	4	41		205	8	34						18	aq.lsa_93_197460_mch.m.de		AS			A93	0																			
WVZ	wzg.dlz_93_197460_mch_dlz3_gv_6.m.de	DLZ_93_197460_Mch_DLZ3_GV	9306632	36354	8	4	6		205	8	34						19	aq.lsa_93_197460_mch.m.de		F6			A93																				
WVZ	wzg.dlz_93_197460_mch_dlz1_gv_4.m.de	DLZ_93_197460_Mch_DLZ1_GV	9306632	36354	8	4	4		205	8	34						19	aq.lsa_93_197460_mch.m.de		F4			A93																				
WVZ	wzg.dlz_93_197460_mch_dlz3_48.m.de	DLZ_93_197460_Mch_DLZ3	9306632	36354	8	4	48		205	8	34						19	aq.lsa_93_197460_mch.m.de		F3			A93	0																			
WVZ	wzg.dlz_93_197460_mch_dlz2_47.m.de	DLZ_93_197460_Mch_DLZ2	9306632	36354	8	4	47		205	8	34						19	aq.lsa_93_197460_mch.m.de		F2			A93	0																			
WVZ	wzg.dlz_93_197460_mch_dlz2_gv_5.m.de	DLZ_93_197460_Mch_DLZ2_GV	9306632	36354	8	4	5		205	8	34						19	aq.lsa_93_197460_mch.m.de		F5			A93																				
WVZ	wzg.dlz_93_197460_mch_dlz1_46.m.de	DLZ_93_197460_Mch_DLZ1	9306632	36354	8	4	46		205	8	34						19	aq.lsa_93_197460_mch.m.de		F1			A93	0																			
WVZ	wzg.cluster_dlz_93_197250_mch_193.m.de	CLUSTER_DLZ_93_197250_Mch	9306632	36354	8	4	193		205	8	33						0						A93																				
AQ	aq.dlz_93_197250_mch.m.de	DLZ_93_197250_Mch	9306632	36354	8	4	0		205	8	33						1	wzg.cluster_dlz_93_197250_mch_193.m.de					A93																				
WVZ	wzg.dlz_93_197250_mch_dlz2_37.m.de	DLZ_93_197250_Mch_DLZ2	9306632	36354	8	4	37		205	8	33						19	aq.dlz_93_197250_mch.m.de		F2			A93	0																			
WVZ	wzg.dlz_93_197250_mch_dlz3_38.m.de	DLZ_93_197250_Mch_DLZ3	9306632	36354	8	4	38		205	8	33						19	aq.dlz_93_197250_mch.m.de		F3			A93	0																			
WVZ	wzg.dlz_93_197250_mch_dlz1_gv_33.m.de	DLZ_93_197250_Mch_DLZ1_GV	9306632	36354	8	4	33		205	8	33						19	aq.dlz_93_197250_mch.m.de		F1			A93																				
WVZ	wzg.dlz_93_197250_mch_dlz1_3.m.de	DLZ_93_197250_Mch_DLZ1	9306632	36354	8	4	3		205	8	33						19	aq.dlz_93_197250_mch.m.de		F1			A93	0																			
WVZ	wzg.dlz_93_197250_mch_dlz3_gv_2.m.de	DLZ_93_197250_Mch_DLZ3_GV	9306632	36354	8	4	2		205	8	33						19	aq.dlz_93_197250_mch.m.de		F2			A93																				
WVZ	wzg.dlz_93_197250_mch_dlz2_gv_1.m.de	DLZ_93_197250_Mch_DLZ2_GV	9306632	36354	8	4	1		205	8	33						19	aq.dlz_93_197250_mch.m.de		F1			A93																				
AQ	aq.aq_93_197250_mch.m.de	AQ_93_197250_Mch	9306632	36354	8	4	0		205	8	33						1	wzg.cluster_dlz_93_197250_mch_193.m.de					A93																				
WVZ	wzg.wzg_93_197250_mch_b2_98.m.de	WZG_93_197250_Mch_B2	9306632	36354	8	4	98		205	8	33						2	aq.aq_93_197250_mch.m.de		F3/F2			A93	0																			
WVZ	wzg.wzg_93_197250_mch_c1_105.m.de	WZG_93_197250_Mch_C1	9306632	36354	8	4	105		205	8	33						3	aq.aq_93_197250_mch.m.de		AS			A93	1																			
WVZ	wzg.wzg_93_197250_mch_c2_106.m.de	WZG_93_197250_Mch_C2	9306632	36354	8	4	106		205	8	33						3	aq.aq_93_197250_mch.m.de		F3/F2			A93	1																			
WVZ	wzg.wzg_93_197250_mch_a1_39.m.de	WZG_93_197250_Mch_A1	9306632	36354	8	4	39		205	8	33						1	aq.aq_93_197250_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_197250_mch_b1_97.m.de	WZG_93_197250_Mch_B1	9306632	36354	8	4	97		205	8	33						2	aq.aq_93_197250_mch.m.de		AS			A93	0																			
WVZ	wzg.wzg_93_197250_mch_a2_40.m.de	WZG_93_197250_Mch_A2	9306632	36354	8	4	40		205	8	33						1	aq.aq_93_197250_mch.m.de		F0			A93	0																			
